round,phase,geom_cov,band_n,sup_n,sup_acc,opp_n,opp_acc,c_lowconf,c_wouldB,c_wouldB_geommiss,c_wouldB_conflict,c_wouldB_other,conflictC_n,conflictC_frac,conflictC_clf_acc,conflictC_proto_acc,tau_n,tau_clipped_n,tau_clipped_frac,tau_raw_ge1_n,tau_effective_ge1_n
256,3,1.0,25185,24351,0.686666,834,0.453237,13853,6126,0,667,5459,4347,0.022343,0.303658,0.429032,194560,39924,0.205201,24429,0
257,3,1.0,24424,23957,0.729098,467,0.541756,13057,5265,0,521,4744,3937,0.020235,0.387351,0.335027,194560,23227,0.119382,11271,0
258,3,1.0,25634,24848,0.677519,786,0.572519,14822,6381,0,637,5744,4533,0.023299,0.367086,0.355173,194560,28460,0.146279,14264,0
259,3,1.0,23979,23137,0.721485,842,0.650831,12090,5664,0,637,5027,3898,0.020035,0.443561,0.303746,194560,33577,0.172579,15692,0
260,3,1.0,25242,24377,0.707142,865,0.589595,13907,6042,0,612,5430,4176,0.021464,0.367337,0.36183,194560,30177,0.155104,18013,0
261,3,1.0,24978,24281,0.712079,697,0.586801,13186,5817,0,549,5268,3948,0.020292,0.397416,0.337133,194560,35299,0.18143,15067,0
262,3,1.0,23636,23052,0.742452,584,0.520548,12406,5226,0,550,4676,3867,0.019876,0.35247,0.379881,194560,20342,0.104554,15183,0
263,3,1.0,24329,23802,0.731703,527,0.70778,13096,5443,0,448,4995,3670,0.018863,0.449046,0.274659,194560,14392,0.073972,12768,0
264,3,1.0,24635,24077,0.724343,558,0.612903,13486,5854,0,577,5277,4117,0.021161,0.424824,0.310906,194560,14330,0.073653,12546,0
265,3,1.0,24502,23687,0.723266,815,0.614724,12894,5733,0,520,5213,3954,0.020323,0.374557,0.366717,194560,36657,0.18841,19901,0
266,3,1.0,24515,23864,0.718111,651,0.640553,13214,5768,0,606,5162,4074,0.02094,0.36107,0.378252,194560,28915,0.148617,23450,0
267,3,1.0,23904,23480,0.764012,424,0.698113,12317,4966,0,488,4478,3738,0.019213,0.412253,0.306046,194560,12741,0.065486,10307,0
268,3,1.0,24262,23648,0.738625,614,0.684039,13189,5070,0,452,4618,3749,0.019269,0.443585,0.283276,194560,24174,0.12425,14328,0
269,3,1.0,24120,23588,0.732025,532,0.644737,13098,5390,0,618,4772,4072,0.020929,0.431238,0.304764,194560,17364,0.089248,10175,0
270,3,1.0,24561,23870,0.762631,691,0.617945,13386,5567,0,626,4941,4175,0.021459,0.377485,0.364311,194560,31522,0.162017,17138,0
271,3,1.0,23162,22773,0.762789,389,0.771208,12060,4805,0,455,4350,3608,0.018544,0.486696,0.24806,194560,11963,0.061487,10873,0
272,3,1.0,24951,24344,0.738416,607,0.5486,13783,5384,0,596,4788,4135,0.021253,0.418863,0.321161,194560,33089,0.170071,15812,0
273,3,1.0,24347,23686,0.723676,661,0.553707,13894,5610,0,558,5052,4018,0.020652,0.398955,0.336735,194560,31000,0.159334,17678,0
274,3,1.0,24238,23816,0.75592,422,0.563981,12875,5285,0,611,4674,3939,0.020246,0.428281,0.305661,194560,19244,0.09891,8022,0
275,3,1.0,24755,24254,0.740125,501,0.686627,14258,5610,0,554,5056,4329,0.02225,0.38808,0.336798,194560,22932,0.117866,15071,0
276,3,1.0,23670,23187,0.769569,483,0.6294,13027,5148,0,628,4520,4150,0.02133,0.428675,0.296386,194560,24409,0.125457,12643,0
277,3,1.0,24056,23577,0.789625,479,0.653445,13374,4823,0,489,4334,3995,0.020534,0.412015,0.313892,194560,29145,0.1498,17835,0
278,3,1.0,24486,24095,0.775721,391,0.621483,13633,5018,0,414,4604,3832,0.019696,0.412317,0.326983,194560,19636,0.100925,12448,0
279,3,1.0,24281,23612,0.749407,669,0.733931,13605,5474,0,519,4955,3946,0.020282,0.456412,0.283325,194560,35608,0.183018,16446,0
280,3,1.0,24683,24244,0.774707,439,0.683371,13460,5543,0,625,4918,4445,0.022846,0.44117,0.281215,194560,17681,0.090877,5959,0
281,3,1.0,24709,24245,0.773933,464,0.588362,12829,4973,0,458,4515,3673,0.018878,0.423904,0.297032,194560,22964,0.11803,11429,0
282,3,1.0,25754,25298,0.751759,456,0.64693,15469,5782,0,541,5241,4510,0.023181,0.44235,0.267849,194560,28236,0.145127,9864,0
283,3,1.0,25037,24449,0.778682,588,0.69898,14203,5356,0,450,4906,4083,0.020986,0.439628,0.290228,194560,41345,0.212505,19888,0
284,3,1.0,25054,24675,0.780101,379,0.744063,14929,5625,0,557,5068,4578,0.02353,0.484491,0.238314,194560,21473,0.110367,7965,0
285,3,1.0,24595,24245,0.779377,350,0.822857,14334,5395,0,535,4860,4223,0.021705,0.498461,0.232299,194560,26678,0.13712,10357,0
286,3,1.0,24155,23868,0.802707,287,0.675958,13666,5226,0,548,4678,4128,0.021217,0.451793,0.267926,194560,3142,0.016149,3029,0
287,3,1.0,25052,24467,0.771406,585,0.738462,14564,5827,0,687,5140,4471,0.02298,0.47193,0.267278,194560,34994,0.179862,17849,0
288,3,1.0,25149,24708,0.802615,441,0.739229,14261,5425,0,499,4926,4199,0.021582,0.436056,0.269112,194560,27012,0.138836,11740,0
289,3,1.0,25587,25061,0.77447,526,0.756654,15995,5756,0,494,5262,4521,0.023237,0.458748,0.266313,194560,24683,0.126866,13528,0
290,3,1.0,25453,25046,0.81003,407,0.805897,15235,5958,0,634,5324,4727,0.024296,0.467527,0.231648,194560,15971,0.082088,9424,0
291,3,1.0,26107,25693,0.7987,414,0.669082,15514,5716,0,560,5156,4617,0.02373,0.421486,0.277886,194560,8769,0.045071,6766,0
292,3,1.0,25063,24618,0.818751,445,0.658427,14816,5698,0,676,5022,4612,0.023705,0.407849,0.30941,194560,17662,0.090779,11965,0
293,3,1.0,25669,25314,0.808011,355,0.805634,15976,5845,0,743,5102,5000,0.025699,0.4834,0.2208,194560,9151,0.047034,3535,0
294,3,1.0,25525,25152,0.811745,373,0.646113,16249,5642,0,514,5128,4519,0.023227,0.46913,0.259128,194560,21781,0.11195,13726,0
295,3,1.0,25950,25494,0.808504,456,0.817982,15691,5942,0,667,5275,4854,0.024949,0.498146,0.212814,194560,25394,0.13052,14097,0
296,3,1.0,25222,24678,0.820528,544,0.6875,14972,5654,0,423,5231,4077,0.020955,0.402747,0.316164,194560,41644,0.214042,22746,0
297,3,1.0,25146,24722,0.817612,424,0.759434,15566,5442,0,447,4995,4202,0.021597,0.424798,0.293194,194560,14896,0.076563,10664,0
298,3,1.0,25033,24629,0.806813,404,0.675743,16067,5525,0,431,5094,4313,0.022168,0.425226,0.259216,194560,28587,0.146932,16184,0
299,3,1.0,25736,25263,0.797847,473,0.693446,16545,5919,0,517,5402,4730,0.024311,0.42537,0.255391,194560,19314,0.09927,12248,0
300,3,1.0,25516,25030,0.782101,486,0.730453,16073,5788,0,504,5284,4519,0.023227,0.439478,0.270193,194560,23847,0.122569,11595,0
