round,phase,gate,lr,acc,delta_acc,params_global_norm,params_global_relative,params_local_mean_norm,params_local_rms_norm,params_disagreement_rms,params_disagreement_relative,params_retained_ratio,bn_mean_global_norm,bn_mean_global_relative,bn_mean_local_mean_norm,bn_mean_local_rms_norm,bn_mean_disagreement_rms,bn_mean_disagreement_relative,bn_mean_retained_ratio,bn_var_global_norm,bn_var_global_relative,bn_var_local_mean_norm,bn_var_local_rms_norm,bn_var_disagreement_rms,bn_var_disagreement_relative,bn_var_retained_ratio
226,3,1.0,0.02141454902753976,0.8471,-0.005700000000000038,0.700115072210244,0.0164715262207955,1.9437323016285872,1.9460024680037953,1.8156994694411295,0.9330406817539495,0.3601910981381754,0.4060378879167953,0.028194359963030702,1.1208618539467043,1.1314487383886163,1.056082176247931,0.9333893268129668,0.36225506871081536,0.3188488642611867,0.01643931774498771,1.160524829668983,1.252281838394626,1.2110100668736081,0.9670427452865351,0.2747454049321221
227,3,1.0,0.02086798289262284,0.8519,0.0048000000000000265,0.7435848002419375,0.017510143787249282,2.031864742148933,2.0363804304584563,1.8957655400132052,0.9309486143443275,0.3659617615370943,0.40128097819144926,0.028014812408163163,1.170903465034978,1.1839275650650978,1.1138483186585808,0.9408078260238297,0.34271055656963306,0.3481485984285776,0.01790859058966801,1.186283807058742,1.2354522936111443,1.185383886679887,0.9594736217738439,0.2934783365978611
228,3,1.0,0.02032735294339415,0.8401,-0.011800000000000033,0.7419940075850499,0.017489588720649204,1.9590081292290134,1.9618453345764781,1.816117310801872,0.9257189029093031,0.3787600452056668,0.47992774767476726,0.033552998511840196,1.1235764025168413,1.1253284227917018,1.0178572856732153,0.9044979803745885,0.4271429576125987,0.38205175720661405,0.01964995106819405,1.0201509585160515,1.0426312345904747,0.9701117115994948,0.9304456642146692,0.3745051200680734
229,3,1.0,0.01979271846601995,0.8481,0.008000000000000007,0.73253750954008,0.017281496292993324,1.938773955673499,1.949034783308228,1.806135494654771,0.926682022364473,0.377835439452047,0.4248537122353615,0.0298646754404356,1.1091570878364905,1.1166180236416527,1.0326350323937856,0.9247880748208135,0.3830419666379957,0.2223763843974188,0.011570933297852724,1.180336201233776,1.2269450554081305,1.2066245822971273,0.9834381555869722,0.18840088456574858
230,3,1.0,0.01926413808919542,0.8543,0.006199999999999983,0.6794329103973877,0.01604213961141831,1.8844640330094942,1.8865374592360387,1.759941643780621,0.9328951488158188,0.36054437680741064,0.3989058253150963,0.028003079864117902,1.1180247115560724,1.1237945505777391,1.0506133243490556,0.9348802446220608,0.3567951774159778,0.3292739901804258,0.017088688753721878,1.194881980844382,1.2405595374454919,1.1960630600712066,0.9641319291568137,0.2755703035606405
231,3,1.0,0.01874166977771553,0.8474,-0.006899999999999906,0.6136051140733836,0.014500737535585938,1.7715790512871576,1.7747882838586484,1.6653414902673922,0.9383324790981249,0.3463605610077422,0.3347409176986397,0.023554258593851386,1.0369396403170292,1.040932644706469,0.9856415737833615,0.9468831425315718,0.3228162032616455,0.3049900686809453,0.015920255753445665,1.173381284561161,1.2429657480209133,1.2049667644444402,0.9694287765877891,0.25992409517168164
232,3,1.0,0.01822537082611828,0.8529,0.005499999999999949,0.6224699775901424,0.014722276673423107,1.738263375582253,1.741301634928394,1.6262418567086867,0.9339231205485896,0.35809877049364763,0.3624735806983418,0.02550308227075404,1.0456427908141974,1.0536841879164613,0.9893752019229248,0.9389674945007004,0.3466514414698915,0.2722991425329017,0.01422129427254333,1.1240526476759245,1.1823855942687045,1.150603733510577,0.9731205615899065,0.2422476768289311
233,3,1.0,0.01771529785240183,0.8528,-9.999999999998899e-05,0.6021218217547625,0.01425308374268826,1.694418470999983,1.6992510840430854,1.5889945313906157,0.9351146197946613,0.3553560304376359,0.3338629706241988,0.023568269700512047,0.9976911364363555,1.0043404972315255,0.947225102674618,0.9431314432561998,0.33463559856482344,0.45142604483552995,0.023591264053313972,1.1200498287778982,1.180551298372407,1.0908328593923116,0.9240029305767673,0.4030410373153551
234,3,1.0,0.017211506791815812,0.8549,0.0020999999999999908,0.5750339706397388,0.013622922260228518,1.6765931887831662,1.6785254199342932,1.5769538893396438,0.9394876423148686,0.34297763732243575,0.3124294403529883,0.022165917379801274,0.9538508939389703,0.9573494800729645,0.9049342137897445,0.945249600721332,0.32754536619743246,0.25511944012952636,0.013516482391186739,1.0425362050171068,1.1023336922843139,1.0724055595580235,0.9728502059441986,0.2447103888591957
235,3,1.0,0.016714052890727183,0.8491,-0.005800000000000027,0.5967312732083928,0.014147420171432674,1.6533922717284135,1.6565035231865568,1.545288245999631,0.9328614303379296,0.36091330739352334,0.4773503160150885,0.0339494867252419,1.0425651886736882,1.0538306449609187,0.9395188612737404,0.8915273680512322,0.4578613608059899,0.54163699564165,0.028781207600561833,1.059186720145859,1.1324236468614775,0.9944909910976745,0.8781969485129664,0.5113706444195808
236,3,1.0,0.01622299070056202,0.8569,0.007800000000000029,0.5658436292292988,0.013425694071068832,1.6186976385625345,1.6220066351231273,1.5201074232575775,0.9371770684169769,0.3495672173413372,0.38719013055468143,0.027515963955397307,0.942081372634344,0.9567113863755295,0.8748602699926409,0.9144453410416918,0.4109943597249789,0.5514433006437713,0.029125221646982148,1.0743226265089307,1.1293705393541826,0.9855903967140358,0.8726900183509605,0.5132939463778363
237,3,1.0,0.015738374071823238,0.8494,-0.007499999999999951,0.5637536856777301,0.01338587218555674,1.5812338912021604,1.583807801091634,1.4800773595133332,0.9345056631828653,0.3565277020777278,0.33177774233624296,0.023654279669766982,0.9438026694195727,0.9493018690431545,0.8894366975664926,0.9369376871268538,0.35153295607892515,0.48652135951525527,0.026188016428747154,0.9840612275572427,1.02651243510583,0.903894073689802,0.880548586434429,0.4944015127218844
238,3,1.0,0.015260256148185282,0.8465,-0.0029000000000000137,0.6083291106874449,0.014454749204298909,1.5711310020158684,1.5753850620444956,1.4531943551924895,0.9224375615867336,0.3871918445418728,0.35309377810801135,0.02524915056280346,0.9282377380232845,0.9316190248231558,0.8621130318896885,0.9253922568330318,0.3803915351038595,0.49595328564845764,0.026422554207753603,1.036988614100486,1.083570702555154,0.9634085794821279,0.889105415281464,0.47826300009924594
239,3,1.0,0.014788689360666423,0.8486,0.0020999999999999908,0.5333699708509291,0.012682937295029005,1.5113659372250052,1.5144693435201182,1.4174392142994399,0.9359312688395865,0.35290590962387386,0.3321239253045587,0.023830376263283486,0.9060166924206344,0.912533005044657,0.8499471743655994,0.9314152690006048,0.36657594510451275,0.3455597491223531,0.01865759491233834,0.9797726123491978,1.0065043235147226,0.9453250240486599,0.9392160589510197,0.3526938238187793
240,3,1.0,0.014323725421878947,0.8519,0.0032999999999999696,0.5307668995055745,0.012630406855586186,1.514116206512599,1.5152359487734015,1.4192344933644956,0.9366425700983269,0.35054568283637083,0.3477370883642131,0.025018103511928826,0.8961630267826964,0.9052270811662266,0.8357720696731289,0.9232733830680174,0.38802882731350746,0.3381639891388209,0.018434498019765377,0.8918282901798243,0.9294561153927251,0.8657561661773497,0.93146535036949,0.3791806033318757
