phase,round,acc,loss,L_sup,L_A,L_B,L_proto,best_acc,best_round,gate,a_ratio,b_ratio,c_ratio,m_a,geom_drop_rate,a_prec,b_prec,hce_rate,proto_a_share,proto_a_dirty,proto_a_unique,proto_lab_mass,proto_a_mass,lab_mult,rel_r,rel_m,rel_alpha,tau0,delta0,eta_B,tau_warmup,cap_a,cap_b,lambda_A_scale,lambda_B_scale,use_a_for_proto,lr,cnt_u,cnt_a,cnt_b,cnt_c,pass_s,geom_drop,a_total,a_correct,b_total,b_correct,hce_hc,hce_den_hc,n_batches
1,1,0.1007,1.12489,1.08289,0.04201,0.0,2.07004,0.1007,1,0.0,0.06794,0.0,0.93206,0.06794,0.0,0.49187,0.0,0.50813,0.11742,0.50807,6261.72986,97280.0,12942.47815,48.64,0.59978,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.1,194560,13219,0,181341,13219,0,13219,6502,0,0,6717,13219,760
1,2,0.2506,0.95343,0.88621,0.06722,0.0,2.16329,0.2506,2,0.0,0.10417,0.0,0.89583,0.10582,0.0,0.47397,0.0,0.51783,0.16986,0.52568,7523.83011,97280.0,19905.44373,48.64,0.63933,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.09999,194560,20267,0,174293,20588,0,20267,9606,0,0,10661,20588,760
1,3,0.3257,0.7925,0.69596,0.09654,0.0,2.22731,0.3257,3,0.0,0.15703,0.0,0.84297,0.16669,0.0,0.47928,0.0,0.49055,0.23603,0.52037,10073.35571,97280.0,30054.33887,48.64,0.69307,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.09998,194560,30552,0,164008,32431,0,30552,14643,0,0,15909,32431,760
1,4,0.3247,0.70769,0.60569,0.102,0.0,2.01465,0.3257,3,0.0,0.17997,0.0,0.82003,0.2053,0.0,0.52853,0.0,0.41328,0.26193,0.47111,10827.65063,97280.0,34523.05786,48.64,0.72194,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.09996,194560,35014,0,159546,39944,0,35014,18506,0,0,16508,39944,760
1,5,0.2993,0.73629,0.63801,0.09828,0.0,2.16565,0.3257,3,0.0,0.1696,0.0,0.8304,0.20354,0.0,0.58008,0.0,0.3499,0.2509,0.4195,10396.09302,97280.0,32581.86987,48.64,0.7058,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.09993,194560,32997,0,161563,39600,0,32997,19141,0,0,13856,39600,760
1,6,0.4306,0.5209,0.4011,0.1198,0.0,2.14733,0.4306,6,0.0,0.20713,0.0,0.79287,0.25726,0.0,0.57444,0.0,0.34264,0.2906,0.42504,11658.40723,97280.0,39850.19141,48.64,0.75037,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.0999,194560,40300,0,154260,50053,0,40300,23150,0,0,17150,50053,760
1,7,0.3535,0.53099,0.40882,0.12217,0.0,2.14779,0.4306,6,0.0,0.21149,0.0,0.78851,0.2716,0.0,0.52596,0.0,0.36914,0.2951,0.4736,11660.61707,97280.0,40724.41748,48.64,0.75888,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.09987,194560,41148,0,153412,52842,0,41148,21642,0,0,19506,52842,760
1,8,0.4904,0.46459,0.33779,0.1268,0.0,2.08658,0.4904,8,0.0,0.23469,0.0,0.76531,0.32528,0.0,0.67417,0.0,0.23509,0.31769,0.32513,12035.13428,97280.0,45294.43213,48.64,0.78677,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.09982,194560,45662,0,148898,63287,0,45662,30784,0,0,14878,63287,760
1,9,0.3988,0.40242,0.28414,0.11827,0.0,2.08309,0.4904,8,0.0,0.23757,0.0,0.76243,0.35197,0.0,0.56431,0.0,0.29407,0.32069,0.43536,11757.76782,97280.0,45923.5625,48.64,0.79519,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.09978,194560,46221,0,148339,68480,0,46221,26083,0,0,20138,68480,760
1,10,0.4822,0.354,0.2393,0.1147,0.0,2.01066,0.4904,8,0.0,0.24527,0.0,0.75473,0.38785,0.0,0.59346,0.0,0.25709,0.32797,0.40627,12078.42029,97280.0,47475.39648,48.64,0.81184,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.09973,194560,47720,0,146840,75461,0,47720,28320,0,0,19400,75461,760
1,11,0.5207,0.35587,0.23411,0.12176,0.0,2.02961,0.5207,11,0.0,0.2441,0.0,0.7559,0.36356,0.0,0.50868,0.0,0.32988,0.32675,0.49108,12078.61902,97280.0,47212.21924,48.64,0.80421,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.09967,194560,47492,0,147068,70734,0,47492,24158,0,0,23334,70734,760
1,12,0.4659,0.3088,0.19283,0.11597,0.0,2.05897,0.5207,11,0.0,0.24854,0.0,0.75146,0.40992,0.0,0.70444,0.0,0.1792,0.33115,0.29523,11875.65796,97280.0,48164.56396,48.64,0.82141,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.09961,194560,48356,0,146204,79754,0,48356,34064,0,0,14292,79754,760
1,13,0.5551,0.29581,0.18227,0.11354,0.0,1.95733,0.5551,13,0.0,0.24933,0.0,0.75067,0.4083,0.0,0.5673,0.0,0.26423,0.3319,0.43245,11899.03967,97280.0,48327.30664,48.64,0.82087,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.09954,194560,48509,0,146051,79438,0,48509,27519,0,0,20990,79438,760
1,14,0.5265,0.26554,0.15627,0.10927,0.0,1.92301,0.5551,13,0.0,0.24929,0.0,0.75071,0.42097,0.0,0.55467,0.0,0.26371,0.3319,0.44533,11754.17505,97280.0,48326.68262,48.64,0.82732,0.0,1.0,0.92,0.1,0.6,0.95,0.25,0.0,1.0,1.0,1.0,0.09946,194560,48501,0,146059,81904,0,48501,26902,0,0,21599,81904,760
