round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes
89,1,0.0798112437482808,0.0,0.9629629629629631,0.6048416940789474,1.0,0.6048416940789474,0.19717824835526315,0.28836862664473684,0.7788692166021021,0.22460144632741025,0.1335401290316919,0.10678967927631579,0,0.0,0,0.027744389076619164,0.21328670477592632,0.15380891430905166,0.11892361542518608,0.5137636235867832,0.5137636264295955,194560,760,0.0,0.0,0
90,1,0.07938926261462366,0.0,1.0,0.6213456003289474,1.0,0.6213456003289474,0.14730160361842104,0.2804944490131579,0.8098558217214432,0.22716006249385445,0.1225745051805126,0.09815995065789473,0,0.0,0,0.026824924882155182,0.21426840530414332,0.1496520603957929,0.12042498630912679,0.5111703768912181,0.5111703793469228,194560,760,0.0,0.0,0
91,2,0.07896405861713394,0.0012179748700879012,1.0,0.6111430921052632,0.9998808849036738,0.6110702957369779,0.19615926104352663,0.28653371710526315,0.808179439170516,0.23157065879357489,0.13515115815067763,0.10232319078947369,0,0.0,0,0.026106429295108875,0.21784293975092864,0.15693721661442203,0.05881690535498292,0.45970349101544244,0.4597034913732817,194560,760,0.0005838825312247009,0.925621916118421,40
92,2,0.0785356783842216,0.004865965629214818,1.0,0.6317948190789474,0.9995480330716066,0.6315092687151934,0.16304098149933116,0.27099609375,0.8104568961493038,0.21963065300921075,0.1208191961319627,0.09720908717105263,0,0.0,0,0.020271849677833655,0.20712221237389664,0.14345022786506698,0.05119477023811717,0.4220390601549145,0.4220390603926621,194560,760,0.0023360943150596302,0.9072008634868421,40
93,2,0.07810416889260656,0.010926199633097156,1.0,0.6523334703947369,0.9989986685075684,0.6516802683472633,0.16702989143239774,0.25599300986842105,0.8085466558060215,0.2069822920388297,0.1130522085598817,0.09167351973684211,0,0.0,0,0.019530219994224975,0.202512448535938,0.13715006827719903,0.05374362960065666,0.4129363664080186,0.4129363668396285,194560,760,0.005265039186557068,0.9142064144736842,40
94,2,0.0776695774621672,0.019369152030840553,1.0,0.6282329358552632,0.9979284827186772,0.6269315404719428,0.18477503212757015,0.27370990953947366,0.8049267797925145,0.220316436082909,0.12155193484780427,0.09805715460526315,0,0.0,0,0.02142777390399715,0.21084892736061622,0.1496382452645584,0.05284226661842121,0.434757213147593,0.43475721317686533,194560,760,0.009178865955848443,0.9091745476973684,40
95,2,0.07723195175075136,0.03015368960704579,1.0,0.6398745888157895,0.9969990378351371,0.6379543493844961,0.1615442469213648,0.2665296052631579,0.8040811988315035,0.2143114445240874,0.1199804543615564,0.09359580592105263,0,0.0,0,0.020110064562054743,0.21081543982421097,0.13923907530935187,0.05068348123446891,0.4208480609300865,0.42084806134041985,194560,760,0.014465377944227505,0.9130088404605263,40
96,2,0.07679133974894983,0.04322727117869957,1.0,0.6453227796052632,0.9959551376453853,0.6427125377874625,0.15369706760332186,0.26318359375,0.7996564920427464,0.21045646934132828,0.11184730697913389,0.09149362664473684,0,0.0,0,0.01907953934607672,0.20362485837387412,0.13819795837135693,0.050028956720703524,0.4109313128120113,0.4109313130966927,194560,760,0.020149349459250898,0.8930818256578947,40
97,2,0.07634778977483389,0.0585262035705365,1.0,0.6630653782894737,0.9950340025802307,0.6597725973317498,0.13397944570077877,0.25051912006578947,0.7974056445741015,0.19976536041419757,0.10353852249927034,0.08641550164473684,0,0.0,0,0.018866731336349498,0.20387992380481018,0.13192056536086297,0.05147235211965286,0.4061395726216755,0.4061395732195754,194560,760,0.028195951671927774,0.9234580592105263,40
98,2,0.07590135046865654,0.07597595192178702,1.0,0.6471474095394737,0.9919204428937687,0.6419187450879499,0.19843703341841895,0.2634714226973684,0.792877610131945,0.20890059196635297,0.12297189011924753,0.0893811677631579,0,0.0,0,0.021847665993386486,0.20273929174597327,0.13733798695336047,0.050599813747562866,0.41252475844028313,0.4125247591616292,194560,760,0.0364877438724139,0.9217465049342105,40
99,2,0.07545207078751857,0.09549150281252627,1.0,0.6508172286184211,0.990829604728128,0.6448489773822458,0.14210058548365181,0.25639905427631576,0.7876505019084789,0.20195284378959943,0.10803138020105268,0.09278371710526316,0,0.0,0,0.01964932075842578,0.19900471591635754,0.13218966125461615,0.0468130898475647,0.3976567877769642,0.39765678842208885,194560,760,0.046867393751285576,0.9197214226973685,40
100,2,0.07500000000000001,0.116977778440511,1.0,0.6579050164473684,0.9892706982864182,0.6508461550270256,0.14930218616592403,0.2524619654605263,0.7837083954340172,0.19785656185918732,0.10666374268108293,0.08963301809210526,0,0.0,0,0.017994056936693502,0.19755411732353662,0.13072584110165114,0.04688832449285608,0.39316233985473736,0.3931623396708777,194560,760,0.05573295270779023,0.9074270148026315,40
101,2,0.07454518768075705,0.1403300998306744,1.0,0.6559364720394737,0.9869521322215916,0.647377899681267,0.15354421866236648,0.2531609786184211,0.7760922715114755,0.1964762789540385,0.10621276930660793,0.09090254934210526,0,0.0,0,0.01661331842103544,0.20430044314186824,0.1322240801577113,0.047878475165680834,0.40101631688629585,0.4010163173863762,194560,760,0.06693532489926407,0.9234272203947368,40
102,2,0.07408768370508578,0.16543469682057088,1.0,0.6268349095394737,0.9840999488070798,0.6168682023882865,0.16259204010895797,0.2726819490131579,0.772415763180957,0.21062383575266913,0.11360661725170518,0.10048314144736842,0,0.0,0,0.018641335204608225,0.20612327773123978,0.14445453487140567,0.04691583688321867,0.41613498469047233,0.41613498457560416,194560,760,0.07772469477924077,0.9006784539473685,40
103,2,0.0736275382434527,0.19216926233717083,1.0,0.6662263569078948,0.9815409233440591,0.6539284335155237,0.1579174983376441,0.24695723684210527,0.7649766232147243,0.18891651311791258,0.09865344281700489,0.08681640625,0,0.0,0,0.015482805071683528,0.2010896675974915,0.1249779138812109,0.045986048155709315,0.3875364347060953,0.38753643451552644,194560,760,0.09509595637454799,0.93857421875,40
104,2,0.07316480175599309,0.2204035482646266,1.0,0.6384200246710526,0.9776065740209036,0.6241236131050085,0.15451447221597558,0.26524465460526314,0.755857201873279,0.20048708244177857,0.1107260586301747,0.09633532072368421,0,0.0,0,0.019401950133798987,0.2043558205722978,0.13225381263580763,0.050043655775095286,0.4060552391169997,0.40605523886257094,194560,760,0.10573380205682234,0.9273334703947368,40
105,2,0.07269952498697733,0.24999999999999997,1.0,0.6250616776315789,0.9710253136560203,0.6069507115765622,0.19256459107916607,0.27512849506578946,0.7483817602598468,0.20590114743497812,0.11779297770148045,0.09980982730263158,0,0.0,0,0.02462175162451642,0.19656578925879378,0.1380740669408911,0.044379861366591965,0.40364146919079325,0.4036414687570773,194560,760,0.11803193942790753,0.9081311677631579,40
106,2,0.07223175895924636,0.28081442660546135,1.0,0.6426243832236842,0.9740051147367209,0.625919436114399,0.1435157316994216,0.2614309210526316,0.7444496647146897,0.19462216152368408,0.10358898764182078,0.0959446957236842,0,0.0,0,0.018884362426653846,0.20106696063946736,0.12932751678224458,0.04261196467437242,0.39189080452273817,0.3918908053714978,194560,760,0.1329261342945852,0.9010896381578948,40
107,2,0.07176155496861637,0.31269670329204385,1.0,0.6498458059210527,0.9682845618574456,0.629235661461165,0.15564570405863618,0.25637849506578947,0.7315132783473092,0.18754427342332508,0.10302126377110223,0.0937756990131579,0,0.0,0,0.020506166997917095,0.18871019237527722,0.12582300149492529,0.04401066160123599,0.3790500224693556,0.3790500218930997,194560,760,0.15177751319777025,0.9195106907894737,40
108,2,0.07128896457825364,0.3454915028125263,1.0,0.6547029194078947,0.9644165814106779,0.6314063513749524,0.14776737366704956,0.25387027138157897,0.7292818369850068,0.18514297786904008,0.0950604656221051,0.09142680921052632,0,0.0,0,0.018308407710221793,0.19218951890147046,0.12258812653292951,0.04339937144792393,0.3764854245925457,0.3764854246848508,194560,760,0.16247523206433184,0.9006681743421052,40
109,2,0.07081403961302006,0.37903905220016615,1.0,0.6970651726973685,0.9643425405600781,0.6722095995749298,0.10743402183962691,0.2254625822368421,0.7160443845484622,0.16144121593648667,0.07636091576791124,0.07747224506578948,0,0.0,0,0.014943751048045477,0.1829968249425292,0.10523148191798674,0.04061279932919301,0.3437848572377544,0.3437848570903665,194560,760,0.18272722644829437,0.9139442845394737,40
110,2,0.07033683215379002,0.41317591116653485,1.0,0.640393708881579,0.955476392437278,0.6118810707016995,0.18262807639609827,0.2646278782894737,0.7110986659582672,0.18817653122701142,0.10578045157078457,0.09497841282894737,0,0.0,0,0.017099845149679917,0.1865532835847453,0.12385390001888338,0.039224883312065355,0.366731912065374,0.3667319118584457,194560,760,0.18770314623650752,0.8585320723684211,40
111,2,0.06985739453173904,0.4477357683661733,1.0,0.6407175164473684,0.9536351238482629,0.6110107281490376,0.15069638257662424,0.2618009868421053,0.6988228191961687,0.18295250369333907,0.10030149954346645,0.09748149671052632,0,0.0,0,0.01912410980838008,0.18904248146634353,0.12121088544249929,0.04136834205961541,0.3707458187768383,0.37074581845418403,194560,760,0.21499992922732705,0.9147306743421053,40
112,2,0.06937577932260515,0.4825502516487495,1.0,0.6592516447368421,0.9535094139052963,0.6286026493891289,0.14032122947637138,0.25347964638157894,0.6923012711317876,0.17548428139600314,0.09117066815593525,0.08726870888157895,0,0.0,0,0.019577201092033647,0.1799038109810729,0.11428359069518353,0.04131509834606398,0.35507970111435405,0.35507970122914567,194560,760,0.21949083740381817,0.8658357319078948,40
113,2,0.06889203934092336,0.5174497483512503,1.0,0.6750256990131579,0.9482236293767077,0.6400753182408057,0.12899329730946768,0.23890830592105264,0.6802820576678085,0.16252503394590398,0.08178868244500144,0.08606599506578948,0,0.0,0,0.01923688618369756,0.18638662279240395,0.10882975103970813,0.041896204956268016,0.35634946497207765,0.3563494651725418,194560,760,0.2490359083896405,0.9188630756578947,40
114,2,0.06840622763423393,0.5522642316338265,1.0,0.6594880756578947,0.9446583466986578,0.6229909152184662,0.12277853547252322,0.24843236019736842,0.6762090649638832,0.16799221399583314,0.07990491177494588,0.09207956414473684,0,0.0,0,0.013223125532845428,0.18434996443163407,0.11196188049047794,0.038161584876085584,0.347696555331043,0.3476965547392243,194560,760,0.25885454963304494,0.8870322779605263,40
115,2,0.06791839747726502,0.5868240888334652,1.0,0.6576326069078947,0.9387423493085884,0.6173475783906485,0.12078093363854446,0.24976870888157895,0.6546011406154418,0.16349888172392782,0.08437295511462971,0.09259868421052632,0,0.0,0,0.01491514979287259,0.18511001202032754,0.10896614519143967,0.03987566075042675,0.34886696775506654,0.3488669672686803,194560,760,0.2847036469531687,0.9144634046052632,40
116,2,0.06742860236609076,0.6209609477998338,1.0,0.6510228207236842,0.9345372942551976,0.6084051053774985,0.15927058369975144,0.25563322368421054,0.6584672344177698,0.16832610182464122,0.08757840774365161,0.09334395559210526,0,0.0,0,0.016279463222140054,0.18425893384571138,0.1117207699161219,0.03973803531574576,0.3519972022997191,0.3519972010466613,194560,760,0.29765808758767026,0.9069438733552632,40
117,2,0.06693689601226457,0.6545084971874738,1.0,0.6827302631578948,0.9318209920151209,0.636182391094534,0.1380878967373926,0.23435444078947368,0.6433498369767924,0.1507718912766952,0.07594524210588516,0.08291529605263158,0,0.0,0,0.013435190949071273,0.17660228007129933,0.10017692269512306,0.038169687423659,0.3283840811391527,0.32838408094095556,194560,760,0.3168708040133903,0.9116570723684211,40
118,2,0.06644333233692916,0.687303296707956,1.0,0.640234375,0.9168081321849831,0.5869720815043701,0.1699344401321325,0.26473581414473685,0.6373900530845471,0.1687399746310946,0.0930569479585086,0.09502981085526316,0,0.0,0,0.017433876879084365,0.18238007402733752,0.11033369659593231,0.03874228209649262,0.34888992959884685,0.3488899292718423,194560,760,0.32958109047459927,0.908362458881579,40
119,2,0.0659479654649035,0.7191855733945388,1.0,0.6668071546052632,0.9261193346682827,0.617542998375077,0.14092540366967257,0.24521998355263158,0.6245998441335966,0.1531643635054168,0.07612000372334335,0.08797286184210526,0,0.0,0,0.018991926236853224,0.1728836770218454,0.10136831484636978,0.039055824703291844,0.3322997428083602,0.3322997429849286,194560,760,0.33752731818117593,0.900719572368421,40
120,2,0.06545084971874737,0.7499999999999999,1.0,0.6300832648026315,0.9108715725316148,0.5739249342366268,0.16441542118003494,0.2709138569078947,0.6209650675467792,0.1682280414541693,0.09098511959769223,0.09900287828947368,0,0.0,0,0.026971139961020334,0.17612453989292445,0.1109336281048232,0.0388672767442308,0.3528965847029988,0.35289658625659187,194560,760,0.3517376434057951,0.8959446957236842,40
121,2,0.06495203961280434,0.7795964517353733,1.0,0.6675267269736842,0.9217881057701426,0.6153181972080155,0.12115049691576707,0.24583162006578949,0.613133592886136,0.15072762445595703,0.07041976946209999,0.08664165296052631,0,0.0,0,0.014584771690179446,0.1729240068577622,0.09664643372065927,0.038111431000656205,0.32226664326925714,0.3222666437296491,194560,760,0.3588517884870893,0.8756784539473684,40
122,2,0.06445158984722359,0.8078307376628291,1.0,0.6265008223684211,0.91611413520991,0.5739462590923435,0.13702907391186608,0.26975740131578946,0.6134409693699132,0.16548024175786658,0.08220272889409802,0.10374177631578947,0,0.0,0,0.017079101542185525,0.17830821102190958,0.11029250886487334,0.037236389725616104,0.34291621115458454,0.3429162120348529,194560,760,0.37243802806264475,0.8679944490131579,40
123,2,0.06394955530196147,0.8345653031794289,1.0,0.6772049753289474,0.9211825086887395,0.6238293780700157,0.1085856988094747,0.2380859375,0.5999275111538579,0.14283430392510796,0.0656562581940211,0.08470908717105263,0,0.0,0,0.014245854588769266,0.1721203029351799,0.09298653028366205,0.036227799393236636,0.31558048720084786,0.31558048791791266,194560,760,0.3882167679306708,0.8797491776315789,40
124,2,0.06344599103076329,0.8596699001693255,1.0,0.6187345805921053,0.9019233600372042,0.5580511718988419,0.15948378005996347,0.2728926809210526,0.5903721935947445,0.1611082506513125,0.08579620586119985,0.1083727384868421,0,0.0,0,0.017097539131760927,0.17206113285532124,0.10931441569700837,0.03565529266470357,0.3341283803487941,0.33412838154717495,194560,760,0.4021400511068733,0.8876130756578947,40
125,2,0.06294095225512607,0.883022221559489,1.0,0.6586759868421053,0.9215410198490527,0.6069969406645549,0.10857754372011282,0.2490182976973684,0.5950163889847568,0.14816996828701937,0.06707910489854647,0.09230571546052632,0,0.0,0,0.014451163968394546,0.17873439926065895,0.0974076466806429,0.03705809961024084,0.32765130951993726,0.32765130896709466,194560,760,0.41373902408308105,0.8940738075657895,40
126,2,0.062434494358242734,0.9045084971874735,1.0,0.6238949424342105,0.9026296053774575,0.563146045686383,0.11809223175882116,0.27096011513157897,0.5826018853815107,0.1578618739388491,0.07422992643704147,0.10514494243421052,0,0.0,0,0.012553424168436323,0.17572104106412123,0.1066042922486208,0.03551557702453513,0.3303943345057135,0.3303943346989782,194560,760,0.4149687870944801,0.881506990131579,40
127,2,0.06192667287892904,0.9240240480782129,1.0,0.6452097039473684,0.9081055163744587,0.5859184913729366,0.10978553419516078,0.26175986842105264,0.5916670487431135,0.1548746888280699,0.06790127395897319,0.09303042763157894,0,0.0,0,0.013273201620253722,0.16475321143669516,0.09975002643064057,0.03506856145043122,0.3128450009380207,0.31284500042858876,194560,760,0.40423284196539927,0.8410207648026315,40
128,2,0.06141754350553279,0.9414737964294635,1.0,0.6349712171052632,0.9038374322314121,0.5739107544092755,0.12074093392339388,0.26612870065789473,0.5875416396551896,0.1563616931438446,0.07023524038346582,0.0989000822368421,0,0.0,0,0.011762579176521333,0.1744204263153829,0.10302060542039965,0.03221921387471651,0.32142282478702033,0.3214228251066647,194560,760,0.40535206914340194,0.8203073601973684,40
129,2,0.06090716206982713,0.9567727288213005,1.0,0.6605879934210527,0.9060151012095709,0.5985026977172023,0.12757006817938465,0.24801603618421053,0.5753593226633718,0.14269833858860168,0.0679656339429417,0.09139597039473685,0,0.0,0,0.011694798890752473,0.16957065645409258,0.09462981851967542,0.03185016990688287,0.3077454437714034,0.30774544353939987,194560,760,0.4422431711891764,0.8635690789473685,40
130,2,0.06039558454088798,0.9698463103929543,1.0,0.6520405016447368,0.8977513095098764,0.5853702142050392,0.12360860606851547,0.2532740542763158,0.5611669828305493,0.14212903686750092,0.06710291099673334,0.09468544407894737,0,0.0,0,0.016705720101277906,0.16986188395439009,0.09670227633691147,0.03663384541084893,0.3199037258034284,0.3199037253268455,194560,760,0.4550562113915619,0.8921823601973684,40
131,2,0.05988286701895631,0.9806308479691593,1.0,0.6563733552631579,0.8860538195661605,0.5815821184923774,0.14435648264755543,0.25298108552631576,0.5606627532109552,0.14183707192148032,0.06988018076425713,0.09064555921052632,0,0.0,0,0.014090821876743575,0.1601737296698909,0.09188896319093673,0.032965725660324095,0.2991192403978953,0.29911924047689686,194560,760,0.4550003081167999,0.8794973273026315,40
132,2,0.05936906572928624,0.989073800366903,1.0,0.6433079769736842,0.8960880094173342,0.5764605645286409,0.12201829014689122,0.25751439144736843,0.5664805965477643,0.14587690608673973,0.06727144930107323,0.09917763157894736,0,0.0,0,0.010454520768459923,0.16322185283428745,0.09513331974709505,0.03218651600770261,0.300996209357545,0.30099620952417977,194560,760,0.4432258532039429,0.8374794407894737,40
133,2,0.05885423701597917,0.9951340343707852,1.0,0.6607267680921053,0.8926019249054691,0.5897659850355826,0.1041663480683622,0.24714740953947367,0.5552356275808566,0.13722504704063268,0.060168941705916565,0.09212582236842105,0,0.0,0,0.010551660274703816,0.1651374788562718,0.08946173193398863,0.032701264086522554,0.29785213515148684,0.2978521348614442,194560,760,0.44960754041216877,0.8514134457236842,40
134,2,0.05833843733580512,0.9987820251299121,1.0,0.6464535361842105,0.8944464261691023,0.5782180551243455,0.1158685058686196,0.2568564967105263,0.567033534462762,0.1456462471794925,0.06563963943749274,0.09668996710526316,0,0.0,0,0.012685564463562945,0.1646614361701435,0.09611763356400556,0.03327396037939347,0.30673859457710545,0.3067385949488533,194560,760,0.44805206370196843,0.847008634868421,40
135,2,0.05782172325201155,1.0,1.0,0.6660310444078947,0.8781704878840738,0.5848888072136201,0.11897693562051771,0.24564144736842106,0.5447222579870489,0.13380636386573314,0.06249303975706234,0.08832750822368421,0,0.0,0,0.011397910356792731,0.16145491396616163,0.0883181251708026,0.03324966783978437,0.29442061733354136,0.29442061687770643,194560,760,0.4673784866144783,0.8745219983552631,40
136,3,0.057304151428120585,1.0,1.0,0.6622995476973684,0.8947510130584513,0.5925931912503745,0.12084036629377423,0.24828844572368422,0.5573025389296288,0.13837178118870055,0.0657064500644705,0.08941200657894736,0,0.0,0,0.012098105651315754,0.16774369315489343,0.08977361325860808,0.03241210506934868,0.3020275171341659,0.3020275170669744,194560,760,0.46437182579385605,0.8823190789473684,40
137,3,0.05678577862171524,1.0,1.0,0.6209087171052632,0.8922236344580705,0.5539894322423559,0.1250313111311315,0.27223478618421054,0.5571849343009943,0.15168512145449456,0.07088179749093558,0.10685649671052631,0,0.0,0,0.009806656192583767,0.1732084644468207,0.10206196392935357,0.032138438665945276,0.3172155232347033,0.31721552267278497,194560,760,0.4525976757665998,0.8553145559210527,40
138,3,0.05626666167821522,1.0,1.0,0.6629317434210527,0.8920927097712733,0.5913965753818813,0.10986997252452727,0.24769736842105264,0.5450779426184942,0.13501437197096253,0.06268538536479402,0.08937088815789473,0,0.0,0,0.014531147273067434,0.16188095362955018,0.08779485983847592,0.03444320170306846,0.298650162444162,0.29865016317681264,194560,760,0.46238858391971965,0.8860145970394737,40
139,3,0.05574685752464334,1.0,1.0,0.6617547286184211,0.8940524685908842,0.5916434487229899,0.10553816329553037,0.2442845394736842,0.5529697460069578,0.1350819597461898,0.05953233104235934,0.09396073190789474,0,0.0,0,0.012067619669649407,0.16581110240597474,0.09044175654600718,0.03341897077858448,0.3017394494002158,0.3017394493088911,194560,760,0.46778283344679755,0.8921309621710526,40
140,3,0.05522642316338269,1.0,1.0,0.6999743009868421,0.8970387472869659,0.6279040700903065,0.08938536402450777,0.22108347039473683,0.5432723799349125,0.12010854312561844,0.05187753995108467,0.07894222861842105,0,0.0,0,0.008783093525064607,0.15461485778520767,0.07896342809361062,0.030124790493987107,0.27248616989787,0.272486170489145,194560,760,0.465557916031072,0.8686420641447369,40
141,3,0.054705415665925725,1.0,1.0,0.6538599917763158,0.8912056451716598,0.5827237158229477,0.1015523487248605,0.24843236019736842,0.5563237216192206,0.13820881519564673,0.062472927521938754,0.09770764802631579,0,0.0,0,0.010266833425435164,0.16659522928101453,0.09393950210835196,0.03083748379428136,0.301639048609083,0.3016390490492708,194560,760,0.44100419880920333,0.8398180509868421,40
142,3,0.05418389216661578,1.0,1.0,0.6788805509868421,0.8910078013167908,0.6048878670915177,0.1121868168772811,0.236328125,0.5447642800703211,0.12874312087599385,0.06065723694444291,0.08479132401315789,0,0.0,0,0.009722981955871403,0.16669509454973433,0.08629515874689739,0.03277167994332941,0.29548491519583253,0.29548491408166133,194560,760,0.46606869623064995,0.8856342516447369,40
143,3,0.053661909856381584,1.0,1.0,0.6724300986842106,0.8918851408105706,0.599730413250233,0.1322680226208544,0.24117495888157894,0.55786856948914,0.1345439293078686,0.06083049481048396,0.08639494243421053,0,0.0,0,0.011849863925722036,0.16122947447001934,0.08787621262752893,0.029886694464244343,0.29084224548751464,0.2908422449015473,194560,760,0.4501919859334042,0.8487099095394737,40
144,3,0.05313952597646568,1.0,1.0,0.6599557976973685,0.8943860188918386,0.5902552385471369,0.12085166508822065,0.25099198190789473,0.5680426001814853,0.14257413802766486,0.060726084475601586,0.08905222039473684,0,0.0,0,0.01387626544069223,0.16491425544219582,0.09231238060532825,0.03292882734419484,0.30403172883241114,0.30403172926683175,194560,760,0.4416473730614311,0.8516138980263158,40
145,3,0.052616797812147204,1.0,1.0,0.678942228618421,0.8882254567422992,0.6030537711162316,0.10358787729944054,0.23495065789473685,0.5507679692527235,0.12940329672327558,0.05487297161813139,0.08610711348684211,0,0.0,0,0.009591000349073989,0.1612845946789572,0.08464924592990428,0.030026168801674722,0.28555100975961023,0.2855510099055736,194560,760,0.4575553119966858,0.8637592516447369,40
146,3,0.05209378268646,1.0,1.0,0.6692434210526316,0.8955342634270894,0.5993304141257939,0.12062497333819537,0.24513260690789473,0.5572619891183184,0.13660308412325226,0.062129570820711945,0.08562397203947368,0,0.0,0,0.014910178961872588,0.16033407568343375,0.08862883215279956,0.03284627166037497,0.29671935845848085,0.29671935833206303,194560,760,0.4502335560949225,0.8585012335526315,40
147,3,0.05157053795390641,1.0,1.0,0.6528217516447369,0.8799941712778508,0.5744793363307652,0.11730582363977048,0.2531866776315789,0.542482301833617,0.1373492916751849,0.06326588850443889,0.0939915707236842,0,0.0,0,0.015168916140637041,0.16176615146625983,0.09010728899830658,0.03331908177976546,0.3003614383849689,0.30036143889944805,194560,760,0.46566334756973543,0.8968441611842105,40
148,3,0.05104712099416785,1.0,1.0,0.671546052631579,0.8883414256231125,0.5965621777663105,0.10010636624218405,0.24101048519736842,0.5421132447000571,0.13065497613708046,0.05750798780078951,0.08744346217105263,0,0.0,0,0.007996861771128974,0.1603273895422095,0.08503604941927877,0.029911239282473138,0.28327154001509036,0.2832715405053214,194560,760,0.45995365073414224,0.8726973684210526,40
149,3,0.05052358920581229,1.0,1.0,0.6682462993421052,0.8980598389265261,0.6001251639504182,0.09180952675922431,0.24091796875,0.5458125989986901,0.1314960626689227,0.05602313638235883,0.09083573190789473,0,0.0,0,0.009242488519904375,0.16033326102126585,0.0876849315202746,0.027109890252743893,0.28437057131418875,0.28437057138469657,194560,760,0.4557487841695547,0.8499691611842105,40
150,3,0.05,1.0,1.0,0.6920384457236842,0.8998253394663124,0.6227137293470534,0.07788191670643803,0.22523643092105264,0.5476756521451044,0.12335650919152326,0.04937074835240645,0.08272512335526316,0,0.0,0,0.007468765917866748,0.1620926331532629,0.07986694542249959,0.029084635363205488,0.2785129798568347,0.2785129791517791,194560,760,0.45912295919107765,0.870836759868421,40
151,3,0.04947641079418773,1.0,1.0,0.6649054276315789,0.9009070545780515,0.5990179903805256,0.0968478877734589,0.24370888157894738,0.5503790085424717,0.13413225261641568,0.056716701055043624,0.09138569078947369,0,0.0,0,0.009197980010082431,0.1648878317914511,0.09015374605813505,0.02949433003601275,0.29373388789568133,0.29373388873707307,194560,760,0.45669720468944625,0.856702302631579,40
152,3,0.04895287900583217,1.0,1.0,0.7144274259868421,0.8967551573879319,0.6406664788330856,0.07182000590684383,0.20772512335526316,0.5308765706221951,0.11027640111891454,0.045988229407291664,0.07784745065789474,0,0.0,0,0.008774089275960394,0.15597230594997344,0.07450619865895101,0.029265179075300695,0.26851777296018553,0.26851777338275784,194560,760,0.48018546557348024,0.9031455592105263,40
153,3,0.048429462046093594,1.0,1.0,0.6867238898026315,0.894358790474254,0.6141775474736565,0.08353016284619164,0.2256321957236842,0.531273524933202,0.11987241196053985,0.05056551358919885,0.0876439144736842,0,0.0,0,0.008616835667367253,0.16181541918041675,0.08229734833156199,0.030006275153473806,0.2827358783328198,0.28273587814091067,194560,760,0.4862781555636933,0.9211965460526316,40
154,3,0.04790621731354002,1.0,1.0,0.6905787417763158,0.8749172140934645,0.6041992288671042,0.10803596067217816,0.2246607730263158,0.5194479506721051,0.11669957814493069,0.055250756104636055,0.08476048519736842,0,0.0,0,0.009647746124928266,0.15310717191743223,0.0781952221234525,0.02897275456864583,0.26992289473445885,0.26992289483743276,194560,760,0.49008159872732665,0.9157277960526315,40
155,3,0.0473832021878528,1.0,1.0,0.6832493832236842,0.8878366913509619,0.6066138717689012,0.10624754036298806,0.23154296875,0.5526201718178871,0.12795531517384867,0.05641930123092607,0.0852076480263158,0,0.0,0,0.011417798013089371,0.14797873413680415,0.08276813101256267,0.028012574146452703,0.2701772373089089,0.2701772367581725,194560,760,0.44970413720921465,0.8456260279605263,40
156,3,0.04686047402353435,1.0,1.0,0.6814915707236842,0.8949490123312936,0.6099002081312631,0.09999641016291111,0.23578330592105262,0.5627387077747988,0.13268439288888323,0.05472360445970768,0.08272512335526316,0,0.0,0,0.008932739281322268,0.16036852143312755,0.08599476891471759,0.027835298680553313,0.2831313283097207,0.2831313288133395,194560,760,0.42934049481624054,0.813805509868421,40
157,3,0.04633809014361843,1.0,1.0,0.6659488075657894,0.8946536392270444,0.5957935242276443,0.10616292667323969,0.24300472861842104,0.5668570678693349,0.1377489479430216,0.05642886354624735,0.09104646381578947,0,0.0,0,0.007869138348331417,0.1633902344754652,0.09094683189729327,0.029441218834958576,0.2916474235560485,0.2916474236077384,194560,760,0.43284682213867964,0.8306023848684211,40
158,3,0.045816107833384224,1.0,1.0,0.6974712171052632,0.8864068060968409,0.6182432338987526,0.10074859882067692,0.2200709292763158,0.5334135215085377,0.11738880936693596,0.05232602841233051,0.08245785361842105,0,0.0,0,0.009040029971105182,0.15503203980624675,0.077135357188404,0.02950899534123509,0.270716422306991,0.27071642268841206,194560,760,0.4701606593241817,0.8913394325657895,40
159,3,0.04529458433407428,1.0,1.0,0.6726459703947368,0.8881100869501231,0.5973836712539196,0.11307734879083,0.2375205592105263,0.5463070541421624,0.1297591570005017,0.05984725316582051,0.08983347039473684,0,0.0,0,0.01104543928694942,0.15986647329440243,0.08682535291943504,0.027124721798065465,0.28486198729885237,0.28486198739785895,194560,760,0.46932352714632686,0.8770867598684211,40
160,3,0.04477357683661733,1.0,1.0,0.6810135690789474,0.8925478968250126,0.6078372287907099,0.1021106094722391,0.23178453947368421,0.5427242805396536,0.1257950974260702,0.05697959686421152,0.08720189144736842,0,0.0,0,0.011656575457010675,0.15682897973119428,0.08429595129074234,0.030443817241803593,0.28322532372075093,0.2832253238284274,194560,760,0.4695856447870794,0.8807565789473685,40
