round,client,epoch,cls,support_n,query_n,votes,trust,radius,margin_floor,distance_scale,margin_scale
244,6,5,2,4.0,4.0,4.0,0.5101000070571899,0.06522902846336365,0.4266919493675232,0.05000000074505806,0.07475899159908295
244,6,5,3,14.0,14.0,14.0,0.7846829891204834,0.09802159667015076,0.4096516966819763,0.05000000074505806,0.06207413971424103
244,6,5,4,11.0,10.0,10.0,0.7224598526954651,0.07779417186975479,0.5066779851913452,0.05000000074505806,0.0781363844871521
244,6,5,5,31.0,31.0,31.0,0.8897410035133362,0.062443673610687256,0.45465362071990967,0.05000000074505806,0.05817095562815666
244,6,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
244,6,5,7,21.0,21.0,21.0,0.8453561663627625,0.06495112180709839,0.4514619708061218,0.05000000074505806,0.058869618922472
244,6,5,8,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
244,6,5,9,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
244,14,1,0,23.0,22.0,22.0,0.8513404726982117,0.13095371425151825,0.23249128460884094,0.05000000074505806,0.12693803012371063
244,14,1,1,13.0,12.0,12.0,0.7574992179870605,0.06563341617584229,0.2837888300418854,0.05000000074505806,0.05956979840993881
244,14,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
244,14,1,3,9.0,8.0,8.0,0.6755843758583069,0.13323988020420074,0.34925276041030884,0.05000000074505806,0.14018243551254272
244,14,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
244,14,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
244,14,1,6,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
244,14,1,7,28.0,28.0,28.0,0.8793528079986572,0.11998075991868973,0.4244241416454315,0.05000000074505806,0.10118316859006882
244,14,1,8,30.0,30.0,30.0,0.8864828944206238,0.06508870422840118,0.34385058283805847,0.05000000074505806,0.05869903787970543
244,14,1,9,24.0,23.0,23.0,0.8568788766860962,0.08237341046333313,0.2573527693748474,0.05000000074505806,0.08663065731525421
244,14,2,0,23.0,22.0,22.0,0.8513404726982117,0.10876065492630005,0.3273577094078064,0.05000000074505806,0.11364232003688812
244,14,2,1,13.0,12.0,12.0,0.7574992179870605,0.06316645443439484,0.3158209025859833,0.05000000074505806,0.06769302487373352
244,14,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
244,14,2,3,9.0,8.0,8.0,0.6755843758583069,0.10314467549324036,0.39747175574302673,0.05000000074505806,0.10094060003757477
244,14,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
244,14,2,5,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
244,14,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
244,14,2,7,28.0,28.0,28.0,0.8793528079986572,0.07573995739221573,0.513780951499939,0.05000000074505806,0.05040035769343376
244,14,2,8,30.0,30.0,30.0,0.8864828944206238,0.056280117481946945,0.47370612621307373,0.05000000074505806,0.05344889685511589
244,14,2,9,24.0,23.0,23.0,0.8568788766860962,0.06647612899541855,0.30875149369239807,0.05000000074505806,0.05254378914833069
244,14,3,0,23.0,22.0,22.0,0.8513404726982117,0.08665920048952103,0.42656463384628296,0.05000000074505806,0.10472384840250015
244,14,3,1,13.0,12.0,12.0,0.7574992179870605,0.06411632895469666,0.3162195682525635,0.05000000074505806,0.06990598887205124
