round,client,pred_class,geometry_group,a_visits,a_correct,old_weight,new_weight,old_wrong_weight,new_wrong_weight,calibrated_visits
31,17,0,unknown,62.0,61.0,62.0,62.0,1.0,1.0,3.0
31,17,1,unknown,39.0,39.0,39.0,39.0,0.0,0.0,7.0
31,17,2,neutral,1748.0,298.0,1747.8873649835587,1748.0,1449.8956317901611,1450.0,1524.0
31,17,2,distance,497.0,66.0,496.65185153484344,496.9645326733589,430.6845695376396,430.9674012064934,356.0
31,17,2,conflict,9.0,1.0,8.992098271846771,8.996804654598236,7.992974698543549,7.997137129306793,0.0
31,17,3,unknown,9.0,9.0,9.0,9.0,0.0,0.0,0.0
31,17,4,neutral,2816.0,1720.0,2815.945578098297,2816.0,1095.9863257408142,1096.0,2694.0
31,17,4,distance,1228.0,672.0,1227.0945199728012,1227.9157302975655,555.6101334691048,555.9645031094551,1141.0
31,17,4,conflict,6.0,6.0,5.9964404702186584,5.997768044471741,0.0,0.0,0.0
31,17,5,unknown,101.0,88.0,101.0,101.0,13.0,13.0,26.0
31,17,6,unknown,91.0,79.0,91.0,91.0,12.0,12.0,36.0
31,17,7,neutral,2160.0,1940.0,2159.9505586624146,2160.0,219.98781323432922,220.0,2092.0
31,17,7,distance,437.0,287.0,436.75349521636963,436.97864133119583,149.9043971300125,149.99102401733398,359.0
31,17,8,neutral,680.0,303.0,679.8635909557343,680.0,376.8762105703354,377.0,623.0
31,17,8,distance,707.0,103.0,706.3544166088104,706.9444821476936,603.4326212406158,603.9514355063438,509.0
31,17,9,neutral,1547.0,432.0,1546.9601078629494,1547.0,1114.972279906273,1115.0,1531.0
31,17,9,distance,1117.0,116.0,1116.1465680599213,1116.9131942987442,1000.2271556854248,1000.9198967814445,897.0
31,5,0,neutral,214.0,42.0,213.97428101301193,214.0,171.97585898637772,172.0,126.0
31,5,0,distance,51.0,8.0,50.98680752515793,50.99909770488739,42.98829787969589,42.99920690059662,40.0
31,5,1,neutral,2474.0,2329.0,2473.75812625885,2474.0,144.98666656017303,145.0,2379.0
31,5,1,distance,831.0,674.0,830.358256816864,830.9346786737442,156.86330181360245,156.98730593919754,773.0
31,5,1,conflict,28.0,25.0,27.97002738714218,27.989963471889496,2.9966832995414734,2.9986475110054016,0.0
31,5,2,unknown,21.0,13.0,21.0,21.0,8.0,8.0,1.0
31,5,3,neutral,2177.0,1552.0,2176.9539169073105,2177.0,624.9876526594162,625.0,1951.0
31,5,3,distance,380.0,192.0,379.73042291402817,379.9689267873764,187.85971230268478,187.9841924905777,304.0
31,5,3,conflict,9.0,7.0,8.991416275501251,8.99627548456192,1.9969705939292908,1.9988367557525635,0.0
31,5,4,neutral,1758.0,421.0,1757.9367337226868,1758.0,1336.9495376944542,1337.0,1555.0
31,5,4,distance,320.0,64.0,319.78887474536896,319.9795152544975,255.8293974995613,255.98338532447815,261.0
31,5,4,conflict,17.0,1.0,16.986332654953003,16.993603110313416,15.986856520175934,15.99394953250885,2.0
31,5,5,neutral,931.0,313.0,930.8800961971283,931.0,617.8952714204788,618.0,823.0
31,5,5,distance,197.0,30.0,196.83282113075256,196.98743778467178,166.85970574617386,166.98951357603073,140.0
31,5,5,conflict,59.0,5.0,58.93482267856598,58.96716994047165,53.94079679250717,53.970113694667816,7.0
31,5,6,unknown,35.0,33.0,35.0,35.0,2.0,2.0,15.0
31,5,7,neutral,654.0,644.0,653.9929921627045,654.0,9.999840557575226,10.0,640.0
31,5,7,distance,326.0,315.0,325.8632185459137,325.9892377257347,10.994881689548492,10.99939626455307,306.0
31,5,7,conflict,1.0,1.0,0.9987472295761108,0.9998739957809448,0.0,0.0,0.0
31,5,8,unknown,72.0,70.0,72.0,72.0,2.0,2.0,17.0
31,5,9,neutral,2292.0,2224.0,2291.9020906090736,2292.0,67.9936106801033,68.0,2225.0
31,5,9,distance,368.0,346.0,367.8335399031639,367.9819660782814,21.989619612693787,21.998710930347443,343.0
31,5,9,conflict,37.0,32.0,36.97203516960144,36.98502600193024,4.996525526046753,4.997879922389984,21.0
31,4,0,neutral,1465.0,1227.0,1464.9293195605278,1465.0,237.97917449474335,238.0,1396.0
31,4,0,distance,208.0,167.0,207.88555014133453,207.99148112535477,40.971618592739105,40.997467041015625,189.0
31,4,0,conflict,3.0,3.0,2.9974247217178345,2.99898099899292,0.0,0.0,0.0
31,4,2,neutral,1721.0,1236.0,1720.9695179462433,1721.0,484.99287819862366,485.0,1353.0
31,4,2,distance,138.0,84.0,137.92955654859543,137.9926391839981,53.970338463783264,53.99683356285095,82.0
31,4,2,conflict,16.0,12.0,15.998525738716125,15.997566282749176,3.999117910861969,3.999276578426361,8.0
31,4,3,unknown,59.0,21.0,59.0,59.0,38.0,38.0,1.0
31,4,4,unknown,25.0,24.0,25.0,25.0,1.0,1.0,11.0
31,4,5,unknown,79.0,68.0,79.0,79.0,11.0,11.0,19.0
31,4,6,neutral,1834.0,410.0,1833.8140028715134,1834.0,1423.8244656920433,1424.0,1635.0
31,4,6,distance,672.0,91.0,671.4757776856422,671.9519689679146,580.5262525081635,580.9565402269363,496.0
31,4,6,conflict,11.0,0.0,10.984653651714325,10.994875311851501,10.984653651714325,10.994875311851501,0.0
31,4,7,neutral,1713.0,1115.0,1712.9641692638397,1713.0,597.9895007610321,598.0,1690.0
31,4,7,distance,398.0,116.0,397.74983978271484,397.9772697687149,281.80845230817795,281.98241180181503,351.0
31,4,7,conflict,2.0,0.0,1.998296320438385,1.9993191957473755,1.998296320438385,1.9993191957473755,0.0
31,4,8,neutral,2576.0,1995.0,2575.810482084751,2576.0,580.9004798531532,581.0,2310.0
31,4,8,distance,709.0,346.0,708.4251733422279,708.9418087005615,362.6828867793083,362.96613597869873,499.0
31,4,8,conflict,7.0,4.0,6.992929816246033,6.99787712097168,2.996878445148468,2.9990093111991882,0.0
31,4,9,neutral,288.0,197.0,287.972348511219,288.0,90.98020201921463,91.0,260.0
31,4,9,distance,131.0,55.0,130.88048845529556,130.98859685659409,75.92279189825058,75.99211519956589,102.0
31,4,9,conflict,1.0,0.0,0.9987796545028687,0.9996468424797058,0.9987796545028687,0.9996468424797058,0.0
31,0,0,neutral,2581.0,2340.0,2580.793932557106,2581.0,240.96354115009308,241.0,2368.0
31,0,0,distance,410.0,346.0,409.6598321199417,409.971921980381,63.93832576274872,63.99443584680557,279.0
31,0,0,conflict,17.0,15.0,16.983407616615295,16.992247343063354,1.9965949654579163,1.9988439679145813,1.0
31,0,1,neutral,2565.0,2496.0,2564.83244484663,2565.0,68.99053591489792,69.0,2423.0
31,0,1,distance,260.0,256.0,259.82315570116043,259.9827817082405,3.9975985288619995,3.999752640724182,135.0
31,0,2,unknown,28.0,23.0,28.0,28.0,5.0,5.0,2.0
31,0,4,neutral,76.0,73.0,76.0,76.0,3.0,3.0,69.0
31,0,4,distance,7.0,3.0,6.998324155807495,6.999839901924133,3.999221086502075,3.9999491572380066,5.0
31,0,5,unknown,18.0,0.0,18.0,18.0,18.0,18.0,1.0
31,0,6,neutral,2821.0,2776.0,2820.9365352988243,2821.0,44.995729982852936,45.0,2700.0
31,0,6,distance,562.0,528.0,561.6954743862152,561.9731659293175,33.979912996292114,33.998023986816406,457.0
31,0,6,conflict,6.0,5.0,5.994759500026703,5.99896901845932,0.998803973197937,0.999798059463501,0.0
31,0,7,neutral,54.0,53.0,53.99668902158737,54.0,1.0,1.0,52.0
31,0,7,distance,7.0,7.0,6.998509585857391,6.999896347522736,0.0,0.0,6.0
31,0,8,neutral,3030.0,2849.0,3029.9286413788795,3030.0,180.97920966148376,181.0,2862.0
31,0,8,distance,537.0,470.0,536.6221984624863,536.9681459069252,66.94590228796005,66.99561142921448,416.0
31,0,8,conflict,2.0,2.0,1.9982468485832214,1.9992411136627197,0.0,0.0,0.0
31,0,9,neutral,2984.0,2788.0,2983.8468975424767,2984.0,195.9703190922737,196.0,2910.0
31,0,9,distance,571.0,499.0,570.6275326609612,570.9680072665215,71.93969839811325,71.99445176124573,460.0
31,0,9,conflict,67.0,62.0,66.93720382452011,66.96530675888062,4.995092272758484,4.997167587280273,1.0
31,1,0,unknown,1.0,0.0,1.0,1.0,1.0,1.0,0.0
31,1,1,neutral,50.0,50.0,49.99418008327484,50.0,0.0,0.0,49.0
31,1,1,distance,81.0,80.0,80.957366168499,80.99642771482468,0.9991796016693115,0.999894917011261,64.0
31,1,2,neutral,1981.0,1634.0,1980.9425842761993,1981.0,346.973730802536,347.0,1851.0
31,1,2,distance,857.0,706.0,856.3349263072014,856.9390804171562,150.87859117984772,150.9882635474205,712.0
31,1,2,conflict,16.0,16.0,15.990676879882812,15.99584048986435,0.0,0.0,2.0
31,1,3,neutral,1431.0,1028.0,1430.9682185053825,1431.0,402.99357229471207,403.0,1163.0
31,1,3,distance,100.0,74.0,99.94942826032639,99.99511188268661,25.988577663898468,25.99881148338318,70.0
31,1,3,conflict,5.0,4.0,4.999966979026794,4.999466001987457,1.0,0.9998763799667358,3.0
31,1,4,neutral,1204.0,1008.0,1203.94675385952,1204.0,195.9846755862236,196.0,1089.0
31,1,4,distance,366.0,295.0,365.7534531354904,365.9786442518234,70.94829994440079,70.99539655447006,306.0
31,1,4,conflict,5.0,5.0,4.994704008102417,4.997836947441101,0.0,0.0,0.0
31,1,5,neutral,1873.0,1567.0,1872.8130707144737,1873.0,305.94314074516296,306.0,1748.0
31,1,5,distance,727.0,576.0,726.4854658842087,726.9543681740761,150.89372670650482,150.9898054599762,503.0
31,1,5,conflict,51.0,38.0,50.9407194852829,50.97792595624924,12.987180054187775,12.995028018951416,1.0
31,1,6,neutral,246.0,133.0,245.93991941213608,246.0,112.96043407917023,113.0,204.0
31,1,6,distance,101.0,25.0,100.93173962831497,100.99502229690552,75.94671207666397,75.99622315168381,66.0
31,1,6,conflict,5.0,0.0,4.9955815076828,4.998124480247498,4.9955815076828,4.998124480247498,0.0
31,1,7,neutral,3124.0,2803.0,3123.895895898342,3124.0,320.9731772542,321.0,2981.0
31,1,7,distance,209.0,133.0,208.85357201099396,208.98292756080627,75.94421064853668,75.99308174848557,109.0
31,1,7,conflict,9.0,3.0,8.991261899471283,8.996631145477295,5.993734776973724,5.997554957866669,0.0
31,1,8,unknown,10.0,0.0,10.0,10.0,10.0,10.0,1.0
31,1,9,unknown,4.0,0.0,4.0,4.0,4.0,4.0,0.0
31,3,0,neutral,884.0,165.0,883.9486112594604,884.0,718.9552093744278,719.0,805.0
31,3,0,distance,154.0,21.0,153.92166310548782,153.98866200447083,132.92987793684006,132.99001240730286,127.0
31,3,1,neutral,1888.0,1217.0,1887.6231867074966,1888.0,670.8012294173241,671.0,1809.0
31,3,1,distance,882.0,471.0,881.2038908004761,881.8932097554207,410.6095126271248,410.95293521881104,746.0
31,3,1,conflict,62.0,16.0,61.91998475790024,61.97817051410675,45.9390863776207,45.98358327150345,1.0
31,3,2,unknown,29.0,29.0,29.0,29.0,0.0,0.0,10.0
31,3,3,neutral,2202.0,336.0,2201.8934147953987,2202.0,1865.902527332306,1866.0,1981.0
31,3,3,distance,492.0,91.0,491.6609754562378,491.95847368240356,400.71054500341415,400.9651848077774,372.0
31,3,3,conflict,55.0,11.0,54.96546387672424,54.98200899362564,43.97053062915802,43.98689728975296,17.0
31,3,4,unknown,11.0,8.0,11.0,11.0,3.0,3.0,0.0
31,3,5,neutral,87.0,82.0,86.99999219179153,87.0,4.999992191791534,5.0,79.0
31,3,5,distance,15.0,12.0,14.997955024242401,14.99978631734848,2.9999457001686096,2.999983489513397,15.0
31,3,5,conflict,18.0,15.0,17.999246060848236,17.999269783496857,2.999886393547058,2.999877691268921,17.0
31,3,6,neutral,1225.0,347.0,1224.7749930024147,1225.0,877.8086230158806,878.0,1088.0
31,3,6,distance,295.0,49.0,294.7783049941063,294.9776801466942,245.8083348274231,245.98092311620712,231.0
31,3,6,conflict,49.0,4.0,48.93994426727295,48.98445963859558,44.9447340965271,44.985901832580566,0.0
31,3,7,neutral,3197.0,2985.0,3196.9721012711525,3197.0,211.9918275475502,212.0,3140.0
31,3,7,distance,264.0,197.0,263.834107875824,263.9835070967674,66.95145338773727,66.99530601501465,231.0
31,3,7,conflict,3.0,3.0,2.996812343597412,2.9988207817077637,0.0,0.0,0.0
31,3,8,unknown,112.0,104.0,112.0,112.0,8.0,8.0,46.0
31,3,9,neutral,1366.0,1340.0,1365.9860653281212,1366.0,25.9999902844429,26.0,1295.0
31,3,9,distance,174.0,154.0,173.94525891542435,173.99151080846786,19.990882396697998,19.999045968055725,153.0
31,3,9,conflict,14.0,14.0,13.994116067886353,13.996339082717896,0.0,0.0,6.0
31,16,0,neutral,3837.0,1874.0,3836.9948462843895,3837.0,1962.998919725418,1963.0,3677.0
31,16,0,distance,345.0,180.0,344.81502091884613,344.9703595638275,164.91601687669754,164.98605734109879,193.0
31,16,0,conflict,3.0,0.0,2.9970536828041077,2.9992379546165466,2.9970536828041077,2.9992379546165466,0.0
31,16,1,neutral,2401.0,274.0,2400.949226796627,2401.0,2126.950855612755,2127.0,2368.0
31,16,1,distance,757.0,96.0,756.5616717338562,756.9352297186852,660.6268784403801,660.9449513554573,393.0
31,16,1,conflict,18.0,0.0,17.98181563615799,17.994175851345062,17.98181563615799,17.994175851345062,0.0
31,16,2,unknown,21.0,19.0,21.0,21.0,2.0,2.0,18.0
31,16,3,neutral,1266.0,1035.0,1265.9889305233955,1266.0,230.99891155958176,231.0,1133.0
31,16,3,distance,352.0,207.0,351.774320602417,351.972975730896,144.90240705013275,144.98844182491302,209.0
31,16,3,conflict,22.0,14.0,21.98792064189911,21.991076827049255,7.993646085262299,7.996573388576508,0.0
31,16,4,unknown,1.0,0.0,1.0,1.0,1.0,1.0,0.0
31,16,5,neutral,525.0,227.0,524.9611883759499,525.0,297.9700576663017,298.0,447.0
31,16,5,distance,349.0,78.0,348.7563814520836,348.96956557035446,270.7958221435547,270.9744255542755,172.0
31,16,5,conflict,12.0,0.0,11.98585456609726,11.996598422527313,11.98585456609726,11.996598422527313,0.0
31,16,6,neutral,1805.0,481.0,1804.770933687687,1805.0,1323.7853375077248,1324.0,1597.0
31,16,6,distance,659.0,82.0,658.4584605693817,658.9422482848167,576.5064300298691,576.9470596909523,321.0
31,16,6,conflict,93.0,3.0,92.88321405649185,92.97394162416458,89.88689416646957,89.97467786073685,0.0
31,16,7,neutral,143.0,98.0,142.99813294410706,143.0,44.9994375705719,45.0,135.0
31,16,7,distance,44.0,32.0,43.993939101696014,43.99953353404999,11.99811065196991,11.999802112579346,35.0
31,16,7,conflict,1.0,1.0,0.9998036026954651,0.999923825263977,0.0,0.0,0.0
31,16,8,unknown,94.0,91.0,94.0,94.0,3.0,3.0,79.0
31,16,9,unknown,96.0,95.0,96.0,96.0,1.0,1.0,70.0
31,18,0,neutral,764.0,710.0,763.9586409330368,764.0,53.994369089603424,54.0,733.0
31,18,0,distance,341.0,301.0,340.81173461675644,340.9842613339424,39.97616159915924,39.99748748540878,300.0
31,18,1,neutral,2301.0,2056.0,2300.8902545571327,2301.0,244.98434615135193,245.0,2196.0
31,18,1,distance,850.0,649.0,849.3320056796074,849.9263990521431,200.82851618528366,200.98003274202347,388.0
31,18,1,conflict,33.0,31.0,32.96654409170151,32.98646831512451,1.9975112080574036,1.9988990426063538,3.0
31,18,2,unknown,5.0,0.0,5.0,5.0,5.0,5.0,3.0
31,18,3,neutral,1223.0,980.0,1222.969758272171,1223.0,242.98994451761246,243.0,1162.0
31,18,3,distance,1122.0,592.0,1121.1307640075684,1121.906784594059,529.553420484066,529.9557285308838,705.0
31,18,3,conflict,16.0,11.0,15.984082460403442,15.993759572505951,4.994554579257965,4.997936010360718,1.0
31,18,4,neutral,1369.0,1003.0,1368.9688169956207,1369.0,365.99157214164734,366.0,1279.0
31,18,4,distance,422.0,230.0,421.6717351078987,421.96956902742386,191.842897772789,191.98319351673126,308.0
31,18,4,conflict,17.0,9.0,16.986438393592834,16.992918610572815,7.993453502655029,7.996189177036285,0.0
31,18,5,unknown,21.0,0.0,21.0,21.0,21.0,21.0,16.0
31,18,6,unknown,8.0,5.0,8.0,8.0,3.0,3.0,7.0
31,18,7,neutral,403.0,283.0,402.9572643041611,403.0,119.9762750864029,120.0,370.0
31,18,7,distance,353.0,80.0,352.7012203335762,352.9702233672142,272.7531308531761,272.9741572737694,230.0
31,18,7,conflict,14.0,4.0,13.98443853855133,13.994268715381622,9.98891931772232,9.996092021465302,6.0
31,18,8,unknown,295.0,291.0,295.0,295.0,4.0,4.0,79.0
31,18,9,neutral,2733.0,2562.0,2732.9454484581947,2733.0,170.99494355916977,171.0,2652.0
31,18,9,distance,474.0,397.0,473.7026846408844,473.9731174707413,76.93980127573013,76.99434179067612,361.0
31,18,9,conflict,12.0,10.0,11.991490006446838,11.995460867881775,1.9984069466590881,1.99897700548172,3.0
32,1,0,unknown,9.0,0.0,9.0,9.0,9.0,9.0,0.0
32,1,1,neutral,71.0,69.0,70.97872680425644,71.0,1.995769739151001,2.0,71.0
32,1,1,distance,104.0,60.0,103.74613445997238,103.97186797857285,43.85987949371338,43.983569741249084,75.0
32,1,1,conflict,7.0,0.0,6.967354893684387,6.985795319080353,6.967354893684387,6.985795319080353,0.0
32,1,2,neutral,1788.0,1537.0,1787.875044286251,1788.0,250.9549857378006,251.0,1633.0
32,1,2,distance,860.0,713.0,857.2714253664017,859.6871383190155,146.50924599170685,146.93374782800674,735.0
32,1,2,conflict,13.0,6.0,12.960216104984283,12.982825994491577,6.978729963302612,6.9907209277153015,1.0
32,1,3,neutral,1441.0,1031.0,1440.9797303080559,1441.0,409.99443757534027,410.0,1217.0
32,1,3,distance,90.0,69.0,89.84616822004318,89.98250925540924,20.969034373760223,20.99563592672348,72.0
32,1,3,conflict,12.0,6.0,11.987480998039246,11.98291939496994,5.997550010681152,5.991597831249237,4.0
32,1,4,neutral,1236.0,1019.0,1235.7851739525795,1236.0,216.92170614004135,217.0,1128.0
32,1,4,distance,325.0,247.0,324.211790561676,324.91640585660934,77.80821067094803,77.97956371307373,301.0
32,1,4,conflict,5.0,3.0,4.979275465011597,4.992706060409546,1.9906411170959473,1.9972511529922485,0.0
32,1,5,neutral,1691.0,1363.0,1690.7247775793076,1691.0,327.9010093808174,328.0,1535.0
32,1,5,distance,898.0,693.0,895.8485999107361,897.7432440519333,204.50991892814636,204.9407753944397,714.0
32,1,5,conflict,25.0,15.0,24.892686307430267,24.957731068134308,9.958664774894714,9.984399735927582,2.0
32,1,6,neutral,301.0,153.0,300.60843789577484,301.0,147.70931297540665,148.0,261.0
32,1,6,distance,80.0,12.0,79.77141481637955,79.98406231403351,67.79602617025375,67.98596662282944,63.0
32,1,7,neutral,3073.0,2791.0,3072.388749063015,3073.0,281.86818504333496,282.0,2931.0
32,1,7,distance,245.0,164.0,244.31308805942535,244.92356079816818,80.74028152227402,80.96838760375977,180.0
32,1,7,conflict,16.0,10.0,15.923841416835785,15.973467350006104,5.975649118423462,5.989605247974396,6.0
32,1,8,unknown,1.0,0.0,1.0,1.0,1.0,1.0,0.0
32,1,9,unknown,6.0,0.0,6.0,6.0,6.0,6.0,0.0
32,6,0,neutral,2128.0,1964.0,2127.4818828701973,2128.0,163.9276660680771,164.0,2019.0
32,6,0,distance,754.0,647.0,752.021203994751,753.786131799221,106.6657212972641,106.96195578575134,628.0
32,6,0,conflict,6.0,3.0,5.974499940872192,5.99502557516098,2.987687826156616,2.9971726536750793,0.0
32,6,1,neutral,516.0,327.0,515.7941538691521,516.0,188.80930000543594,189.0,480.0
32,6,1,distance,436.0,115.0,434.28558361530304,435.8126565217972,319.58039397001266,320.8389222621918,273.0
32,6,1,conflict,23.0,0.0,22.861387252807617,22.953930497169495,22.861387252807617,22.953930497169495,0.0
32,6,2,neutral,37.0,29.0,37.0,37.0,8.0,8.0,30.0
32,6,2,distance,2.0,2.0,1.9993109107017517,1.9999107122421265,0.0,0.0,1.0
32,6,3,neutral,687.0,429.0,686.9695504307747,687.0,257.987640440464,258.0,609.0
32,6,3,distance,87.0,53.0,86.81212657690048,86.98042839765549,33.906207740306854,33.99021768569946,77.0
32,6,3,conflict,11.0,5.0,10.992551386356354,10.988312840461731,5.992999732494354,5.9938347935676575,5.0
32,6,4,neutral,587.0,492.0,586.9130187630653,587.0,94.99286687374115,95.0,547.0
32,6,4,distance,348.0,195.0,347.2407339811325,347.9348708987236,152.58551967144012,152.96452516317368,327.0
32,6,4,conflict,66.0,23.0,65.74730491638184,65.9616470336914,42.83834916353226,42.97438806295395,57.0
32,6,5,neutral,2459.0,1581.0,2458.6305063962936,2459.0,877.7761905193329,878.0,2205.0
32,6,5,distance,512.0,261.0,510.8210534453392,511.8743082880974,250.3437544107437,250.93022084236145,446.0
32,6,5,conflict,202.0,73.0,201.27191948890686,201.7686132788658,128.5261725783348,128.85231286287308,100.0
32,6,6,unknown,55.0,54.0,55.0,55.0,1.0,1.0,18.0
32,6,7,neutral,680.0,286.0,679.9036339521408,680.0,393.91253393888474,394.0,618.0
32,6,7,distance,371.0,71.0,369.9685785770416,370.89763629436493,299.146007835865,299.9140204191208,299.0
32,6,7,conflict,17.0,0.0,16.94967383146286,16.985026001930237,16.94967383146286,16.985026001930237,3.0
32,6,9,unknown,6.0,0.0,6.0,6.0,6.0,6.0,2.0
32,2,0,neutral,772.0,751.0,771.965703368187,772.0,20.99955576658249,21.0,732.0
32,2,0,distance,136.0,133.0,135.86535561084747,135.98466777801514,2.9966378211975098,2.9995258450508118,89.0
32,2,0,conflict,15.0,14.0,14.981249570846558,14.989971220493317,0.9985014200210571,0.9991840720176697,1.0
32,2,1,unknown,110.0,105.0,110.0,110.0,5.0,5.0,97.0
32,2,2,neutral,1477.0,415.0,1476.9355403780937,1477.0,1061.9379720687866,1062.0,1259.0
32,2,2,distance,707.0,114.0,705.4968241453171,706.8187948465347,591.7001358270645,592.843019425869,389.0
32,2,2,conflict,119.0,5.0,118.6565677523613,118.77532857656479,113.66335391998291,113.78014999628067,30.0
32,2,3,unknown,32.0,29.0,32.0,32.0,3.0,3.0,24.0
32,2,4,neutral,1662.0,1208.0,1661.9017252326012,1662.0,453.9974322915077,454.0,1583.0
32,2,4,distance,473.0,305.0,471.99864012002945,472.8687218427658,167.62871485948563,167.95154309272766,181.0
32,2,4,conflict,20.0,19.0,19.9478497505188,19.9762961268425,0.9978906512260437,0.9988059997558594,7.0
32,2,5,neutral,2093.0,600.0,2092.6815876960754,2093.0,1492.7430505156517,1493.0,1955.0
32,2,5,distance,1332.0,284.0,1327.4997866153717,1331.4203902482986,1044.4706478714943,1047.5458672046661,578.0
32,2,5,conflict,79.0,14.0,78.70087599754333,78.89049887657166,64.76757109165192,64.913538813591,14.0
32,2,6,unknown,40.0,37.0,40.0,40.0,3.0,3.0,35.0
32,2,7,unknown,26.0,0.0,26.0,26.0,26.0,26.0,15.0
32,2,8,neutral,960.0,583.0,959.9061087369919,960.0,376.940323472023,377.0,831.0
32,2,8,distance,308.0,144.0,307.16276460886,307.91012889146805,163.5477421283722,163.9495306611061,195.0
32,2,8,conflict,7.0,2.0,6.976591408252716,6.991907179355621,4.982746779918671,4.993802547454834,0.0
32,2,9,neutral,862.0,235.0,861.8985593318939,862.0,626.9105910658836,627.0,851.0
32,2,9,distance,1246.0,90.0,1242.5188987255096,1245.6677469015121,1152.7201533913612,1155.6877985596657,1133.0
32,2,9,conflict,14.0,0.0,13.924832463264465,13.982284843921661,13.924832463264465,13.982284843921661,7.0
32,17,0,unknown,62.0,54.0,62.0,62.0,8.0,8.0,12.0
32,17,1,unknown,139.0,136.0,139.0,139.0,3.0,3.0,104.0
32,17,2,neutral,1629.0,283.0,1628.4252953529358,1629.0,1345.466224193573,1346.0,1410.0
32,17,2,distance,398.0,61.0,396.95845288038254,397.897603392601,336.1029245853424,336.912464261055,267.0
32,17,2,conflict,12.0,1.0,11.951009750366211,11.981906175613403,10.955357909202576,10.983668506145477,0.0
32,17,3,unknown,34.0,4.0,34.0,34.0,30.0,30.0,8.0
32,17,4,neutral,2531.0,1576.0,2530.907138824463,2531.0,954.966203391552,955.0,2372.0
32,17,4,distance,1455.0,680.0,1450.6833682060242,1454.5785419344902,772.6596387028694,774.771150290966,1249.0
32,17,4,conflict,8.0,7.0,7.973149955272675,7.9865487813949585,0.9965901374816895,0.9984390735626221,0.0
32,17,5,unknown,27.0,25.0,27.0,27.0,2.0,2.0,0.0
32,17,6,unknown,71.0,69.0,71.0,71.0,2.0,2.0,59.0
32,17,7,neutral,2171.0,1904.0,2170.6788055300713,2171.0,266.92198342084885,267.0,2041.0
32,17,7,distance,339.0,199.0,338.32967495918274,338.9330703616142,139.66752135753632,139.96570986509323,248.0
32,17,7,conflict,3.0,2.0,2.9896426796913147,2.99569171667099,0.996778666973114,0.9987269043922424,0.0
32,17,8,neutral,574.0,299.0,573.8531714081764,574.0,274.86825317144394,275.0,524.0
32,17,8,distance,498.0,107.0,496.39926302433014,497.82435899972916,389.6678148508072,390.84868162870407,306.0
32,17,8,conflict,5.0,0.0,4.978422582149506,4.992420732975006,4.978422582149506,4.992420732975006,0.0
32,17,9,neutral,1153.0,311.0,1152.7244719862938,1153.0,841.7749751210213,842.0,1147.0
32,17,9,distance,2108.0,218.0,2100.219875752926,2107.312251150608,1882.8984268903732,1889.3708517551422,1804.0
32,17,9,conflict,27.0,1.0,26.858080506324768,26.946434915065765,25.863093376159668,25.947707891464233,0.0
32,16,0,neutral,3520.0,1878.0,3519.9630883932114,3520.0,1641.9907930493355,1642.0,3423.0
32,16,0,distance,230.0,111.0,229.48486578464508,229.94789403676987,118.7553346157074,118.97678428888321,179.0
32,16,1,neutral,2049.0,312.0,2048.536681175232,2049.0,1736.5642207860947,1737.0,2013.0
32,16,1,distance,826.0,75.0,823.7184969186783,825.7977724075317,748.9010348320007,750.816021502018,670.0
32,16,1,conflict,3.0,0.0,2.9878963232040405,2.995833456516266,2.9878963232040405,2.995833456516266,0.0
32,16,3,neutral,1697.0,1315.0,1696.9418808817863,1697.0,381.9726450443268,382.0,1436.0
32,16,3,distance,404.0,203.0,402.9967469573021,403.8905600309372,200.45996582508087,200.9381012916565,245.0
32,16,3,conflict,10.0,5.0,9.966229915618896,9.9843670129776,4.985171854496002,4.993453800678253,0.0
32,16,5,neutral,411.0,182.0,410.7303671836853,411.0,228.80171102285385,229.0,383.0
32,16,5,distance,627.0,123.0,624.7064393758774,626.7643087506294,502.03955632448196,503.79171073436737,409.0
32,16,5,conflict,32.0,8.0,31.81707000732422,31.931003153324127,23.866109669208527,23.95104604959488,0.0
32,16,6,neutral,2021.0,550.0,2020.525991141796,2021.0,1470.5439531207085,1471.0,1728.0
32,16,6,distance,374.0,37.0,372.92884492874146,373.89056503772736,336.02224826812744,336.8989814519882,208.0
32,16,6,conflict,62.0,4.0,61.78430062532425,61.908629298210144,57.79417026042938,57.91243177652359,1.0
32,16,7,neutral,207.0,81.0,206.93924587965012,207.0,125.96007168292999,126.0,193.0
32,16,7,distance,144.0,57.0,143.90100073814392,143.9945347905159,86.93513691425323,86.99629992246628,131.0
32,16,7,conflict,5.0,2.0,4.997749984264374,4.998882591724396,2.9985705614089966,2.9992611408233643,2.0
32,16,8,unknown,31.0,31.0,31.0,31.0,0.0,0.0,0.0
32,16,9,unknown,83.0,83.0,83.0,83.0,0.0,0.0,0.0
32,12,0,neutral,2135.0,1935.0,2134.739882171154,2135.0,199.9837674498558,200.0,2043.0
32,12,0,distance,265.0,214.0,264.443779528141,264.95667719841003,50.898596584796906,50.99076837301254,240.0
32,12,0,conflict,10.0,7.0,9.965755343437195,9.990236163139343,2.987174391746521,2.9947566986083984,0.0
32,12,1,neutral,1410.0,1397.0,1409.9129931926727,1410.0,13.0,13.0,1380.0
32,12,1,distance,48.0,48.0,47.91809445619583,47.994328796863556,0.0,0.0,47.0
