round,client,fedavg_weight,L_sup,L_A,L_B,L_proto,L_feature,loss,a_count,b_count,c_count,a_correct,b_correct,c_correct,a_wrong_weight,u_visits,geometry_mix,geometry_valid,target_entropy,teacher_correct,fused_correct,correction_good,correction_bad,feature_std,steps
27,3,0.125,5.19673841947224,0.0,11.765729665756226,4.341070178896189,0.1381732642184943,21.4417115598917,0.0,18850.0,5470.0,0.0,12644.0,1802.0,0.0,24320.0,3020.4808292388916,24320.0,20380.36585998535,14493.0,14446.0,23.0,70.0,2.1654983945190907,95
27,13,0.125,5.9800886530429125,0.006215588946361095,11.852184794843197,4.643165044486523,0.1526261642575264,22.634280264377594,7.0,17308.0,7005.0,7.0,9438.0,1977.0,0.0,24320.0,2669.719434738159,24320.0,22099.481369018555,11438.0,11422.0,20.0,36.0,2.1771361958235502,95
27,2,0.125,6.808416548301466,0.019907510722987354,12.481821715831757,4.592220973223448,0.1605712901800871,24.06293785572052,28.0,17199.0,7093.0,28.0,8817.0,1945.0,0.0,24320.0,2481.8543643951416,24320.0,22081.28953552246,10807.0,10790.0,30.0,47.0,2.2484944481402636,95
28,14,0.125,5.33564322872553,0.0,11.637344941496849,4.403801504522562,0.1785329949343577,21.555322527885437,0.0,17512.0,6808.0,0.0,12436.0,2346.0,0.0,24320.0,3150.4208221435547,24320.0,22056.447708129883,14773.0,14782.0,55.0,46.0,2.3767514023929834,95
28,12,0.125,5.5458670179359615,0.0,13.229714415967464,4.440837785601616,0.16815252811647952,23.384571716189384,0.0,17944.0,6376.0,0.0,11180.0,1888.0,0.0,24320.0,2998.5314331054688,24320.0,21573.92594909668,13057.0,13068.0,45.0,34.0,2.516112770885229,95
28,8,0.125,4.449731285974849,0.0,11.399957567453384,4.58391223102808,0.17187854438088834,20.605479642748833,0.0,16867.0,7453.0,0.0,10217.0,2510.0,0.0,24320.0,3193.558994293213,24320.0,23423.70883178711,12718.0,12727.0,75.0,66.0,2.452790603041649,95
28,5,0.125,7.732823465601541,0.0,12.519661992788315,4.8929756693542,0.1604952128836885,25.305956199765205,0.0,18319.0,6001.0,0.0,12972.0,2166.0,0.0,24320.0,2809.537441253662,24320.0,20564.410232543945,15122.0,15138.0,32.0,16.0,2.3765240237116814,95
28,15,0.125,13.714293465018272,0.013610950845759362,12.018533058464527,4.942155867815018,0.18639740766957402,30.874990701675415,8.0,14624.0,9688.0,8.0,8461.0,3059.0,0.0,24320.0,2337.488660812378,24320.0,25468.859909057617,11528.0,11528.0,36.0,36.0,2.031152481213212,95
28,17,0.125,6.619899624492973,0.0,12.382136806845665,4.816932160407305,0.16511160763911903,23.98408007621765,0.0,16802.0,7518.0,0.0,10361.0,2539.0,0.0,24320.0,2912.8020763397217,24320.0,22862.348571777344,12950.0,12900.0,22.0,72.0,2.268044302240014,95
28,9,0.125,6.596893559210002,0.0057162391021847725,13.185453191399574,4.681730136275291,0.17301208956632763,24.642805323004723,8.0,17694.0,6618.0,8.0,9668.0,1985.0,0.0,24320.0,3025.372579574585,24320.0,21785.931564331055,11680.0,11661.0,32.0,51.0,2.3462405800819397,95
28,11,0.125,7.683033062960021,0.06836324272444472,11.856655567884445,4.4882993176579475,0.18348191305994987,24.279833301901817,82.0,17103.0,7135.0,82.0,12668.0,2520.0,0.0,24320.0,2964.4171257019043,24320.0,21944.61488342285,15144.0,15270.0,134.0,8.0,2.450927359983325,95
29,0,0.125,7.262813323410228,0.0460854880802799,13.097392298281193,4.455704145133495,0.18977951142005622,25.051774442195892,63.0,18808.0,5449.0,63.0,14620.0,1946.0,0.0,24320.0,2965.9781131744385,24320.0,19547.30404663086,16539.0,16629.0,97.0,7.0,2.448995918035507,95
29,18,0.125,7.846068160026334,0.0,11.864514343440533,4.928709924221039,0.190779626253061,24.83007174730301,0.0,17369.0,6951.0,0.0,12624.0,2591.0,0.0,24320.0,2762.9338207244873,24320.0,21863.21272277832,15190.0,15215.0,50.0,25.0,2.4930573776364326,95
29,5,0.125,6.41451335453894,0.0,13.470767237246037,5.0514678582549095,0.18825935327913612,25.12500797212124,0.0,18431.0,5889.0,0.0,12985.0,2057.0,0.0,24320.0,2857.89564704895,24320.0,20460.336166381836,15015.0,15042.0,38.0,11.0,2.642962848767638,95
29,1,0.125,9.441033512121066,0.0,11.84170912951231,5.220217302441597,0.23562715493608266,26.738587275147438,0.0,15182.0,9138.0,0.0,10205.0,3130.0,0.0,24320.0,2556.145221710205,24320.0,24706.659378051758,13309.0,13335.0,40.0,14.0,2.069134995341301,95
29,3,0.125,5.147813985066023,0.0,11.647814489901066,4.716510888189077,0.18444001965690404,21.696579545736313,0.0,18460.0,5860.0,0.0,12831.0,2098.0,0.0,24320.0,3637.5169830322266,24320.0,21829.824417114258,14978.0,14929.0,33.0,82.0,2.6664525233209133,95
29,6,0.125,10.890587062574923,0.0,12.122389160096645,4.9739500023424625,0.21287124860100448,28.199797436594963,0.0,15298.0,9022.0,0.0,7865.0,2368.0,0.0,24320.0,3137.2923583984375,24320.0,25307.01235961914,10167.0,10233.0,76.0,10.0,2.441847577691078,95
29,15,0.125,12.562233398668468,0.019875506055541337,13.291245706379414,5.152741942554712,0.20168940362054855,31.227785781025887,22.0,15832.0,8466.0,11.0,8586.0,2663.0,4.18,24320.0,2562.118251800537,24320.0,24202.914260864258,11267.0,11260.0,39.0,46.0,2.211649851873517,95
29,16,0.125,12.006444461876526,0.003614065091824159,12.680213294923306,4.754473894834518,0.2054435667814687,29.650189235806465,9.0,15676.0,8635.0,9.0,7489.0,2557.0,0.0,24320.0,3060.5164642333984,24320.0,24534.74349975586,10071.0,10055.0,57.0,73.0,2.4215322267264128,95
30,19,0.125,11.104786727577448,0.0,11.126192927360535,4.912268754094839,0.2526962442789227,27.39594466984272,0.0,14743.0,9577.0,0.0,8525.0,2787.0,0.0,24320.0,3314.9972038269043,24320.0,26556.03045654297,11192.0,11312.0,152.0,32.0,2.330210728570819,95
30,2,0.125,13.828604401089251,0.0,14.049957640469074,5.257447719573975,0.2606103972066194,33.396620005369186,0.0,15826.0,8494.0,0.0,8313.0,2532.0,0.0,24320.0,2998.261625289917,24320.0,24606.242462158203,10839.0,10845.0,54.0,48.0,2.810871623456478,95
30,9,0.125,11.989811914972961,0.0,13.991877749562263,5.189422585070133,0.25736140995286405,31.428473755717278,0.0,16363.0,7957.0,0.0,6588.0,1912.0,0.0,24320.0,3409.4321212768555,24320.0,24423.94549560547,8473.0,8500.0,70.0,43.0,2.6801021844148636,95
30,12,0.125,11.801763071212918,0.0,11.867981269955635,5.037255976349115,0.2559274670202285,28.96292768418789,0.0,15623.0,8697.0,0.0,10565.0,3259.0,0.0,24320.0,3564.326805114746,24320.0,25444.04344177246,13808.0,13824.0,75.0,59.0,2.943434301763773,95
30,13,0.125,6.839343284023926,0.0,13.488641887903214,5.230661869049072,0.24008604721166193,25.798733070492744,0.0,17282.0,7038.0,0.0,8036.0,1991.0,0.0,24320.0,3139.635810852051,24320.0,22706.017196655273,10015.0,10027.0,44.0,32.0,2.85266774892807,95
30,14,0.125,10.136685619014315,0.0,10.364885471761227,4.751127552241087,0.26603169459849596,25.518730118870735,0.0,15001.0,9319.0,0.0,9660.0,3385.0,0.0,24320.0,3564.5397300720215,24320.0,26344.796630859375,13000.0,13045.0,86.0,41.0,2.800945784896612,95
30,15,0.125,8.51102366077248,0.0,12.530623070895672,5.2547470815479755,0.25189204956404865,26.548285990953445,0.0,15790.0,8530.0,0.0,8431.0,2736.0,0.0,24320.0,2884.949831008911,24320.0,24525.617919921875,11165.0,11167.0,45.0,43.0,2.582426767796278,95
30,5,0.125,7.1894884773064405,0.0,13.868079647421837,5.362938065081835,0.21915576828178018,26.639661967754364,0.0,18456.0,5864.0,0.0,13020.0,2060.0,0.0,24320.0,3180.642921447754,24320.0,20934.872192382812,15072.0,15080.0,23.0,15.0,2.8932948745787144,95
31,17,0.125,4.625927356421016,0.0,12.587550781667233,5.000518396496773,0.25780840031802654,22.471804931759834,0.0,18172.0,6148.0,0.0,11566.0,2041.0,0.0,24320.0,3375.0037879943848,24320.0,21959.759399414062,13622.0,13607.0,43.0,58.0,3.0753691848367453,95
31,5,0.125,7.252369207912125,0.0,14.391045317053795,5.414351124316454,0.2609493548516184,27.318715006113052,0.0,18706.0,5614.0,0.0,13737.0,2191.0,0.0,24320.0,3307.770709991455,24320.0,20721.29803466797,15905.0,15928.0,43.0,20.0,3.232641475275159,95
31,4,0.125,9.207398506812751,0.0,11.112192213535309,4.881265584379435,0.30392392282374203,25.50478035211563,0.0,15723.0,8597.0,0.0,9606.0,2686.0,0.0,24320.0,3561.075206756592,24320.0,25299.742233276367,12295.0,12292.0,59.0,62.0,3.014887088909745,95
31,0,0.125,7.216832155361772,0.0,12.818444520235062,4.7610184252262115,0.2800335169304162,25.076328590512276,0.0,18028.0,6292.0,0.0,14658.0,2496.0,0.0,24320.0,3564.5947265625,24320.0,21830.458114624023,17031.0,17154.0,136.0,13.0,3.0628063678741455,95
31,1,0.125,8.09305578644853,0.0,13.318713143467903,5.394994966685772,0.31690716091543436,27.123670920729637,0.0,15806.0,8514.0,0.0,10178.0,2721.0,0.0,24320.0,3214.561782836914,24320.0,24813.172286987305,12851.0,12899.0,61.0,13.0,2.2766669243574142,95
31,3,0.125,10.879998162272386,0.0,11.87268427759409,5.108868680894375,0.30444608349353075,28.165997356176376,0.0,16413.0,7907.0,0.0,11127.0,2817.0,0.0,24320.0,3842.3751678466797,24320.0,24489.483032226562,13988.0,13944.0,44.0,88.0,3.2958685103803873,95
31,16,0.125,13.2581104101846,0.0,12.752989657223225,5.059295915067196,0.3147421684116125,31.385138139128685,0.0,15858.0,8462.0,0.0,8096.0,2601.0,0.0,24320.0,3613.327850341797,24320.0,24741.04347229004,10709.0,10697.0,48.0,60.0,3.1850101724267006,95
31,18,0.125,10.915185745689087,0.0,11.719452753663063,5.201012767851353,0.3170536966063082,28.152705281972885,0.0,15857.0,8463.0,0.0,11686.0,3412.0,0.0,24320.0,3374.2112350463867,24320.0,25082.038803100586,15045.0,15098.0,81.0,28.0,3.07641857303679,95
32,1,0.125,6.975503265392035,0.0,14.98609422147274,5.5618757754564285,0.3873563422821462,27.91082951426506,0.0,16249.0,8071.0,0.0,10395.0,2648.0,0.0,24320.0,3414.549648284912,24320.0,24269.36880493164,12996.0,13043.0,62.0,15.0,2.418378947302699,95
32,6,0.125,10.517388365464285,0.0,11.477368287742138,5.373365171253681,0.3853731593117118,27.753494948148727,0.0,15344.0,8976.0,0.0,8959.0,2776.0,0.0,24320.0,3608.560070037842,24320.0,26010.735244750977,11693.0,11735.0,68.0,26.0,3.4701889138668776,95
32,2,0.125,9.534223046852276,0.0,12.64738541841507,5.418677978217602,0.3777887031901628,27.978074997663498,0.0,16194.0,8126.0,0.0,7049.0,2260.0,0.0,24320.0,3584.365280151367,24320.0,24782.882110595703,9289.0,9309.0,80.0,60.0,3.512047231197357,95
32,17,0.125,7.022638269234449,0.0,12.717891529202461,5.107822045683861,0.3590383536648005,25.207390382885933,0.0,16581.0,7739.0,0.0,10949.0,2761.0,0.0,24320.0,3689.470375061035,24320.0,24312.529174804688,13743.0,13710.0,60.0,93.0,3.5273420736193657,95
32,16,0.125,9.656545108417049,0.0,12.768513441085815,5.188678503036499,0.36325034871697426,27.97698725759983,0.0,15695.0,8625.0,0.0,9682.0,2672.0,0.0,24320.0,3484.9014625549316,24320.0,25038.67984008789,12377.0,12354.0,42.0,65.0,3.5357238464057446,95
32,12,0.125,4.151193912490271,0.0,12.821041703224182,5.106855813413858,0.3346495458390564,22.413741126656532,0.0,17590.0,6730.0,0.0,11745.0,2380.0,0.0,24320.0,4123.633892059326,24320.0,23564.301956176758,14114.0,14125.0,55.0,44.0,3.7348643951117992,95
32,9,0.125,6.949938359786756,0.0,12.09598921239376,5.141889974474907,0.3634909421671182,24.551308572292328,0.0,16349.0,7971.0,0.0,8616.0,2210.0,0.0,24320.0,3893.3634300231934,24320.0,24641.427673339844,10855.0,10826.0,57.0,86.0,3.6137547567486763,95
32,19,0.125,9.972016183310188,0.0,12.262853503227234,5.233892522752285,0.37222150014713407,27.8409835845232,0.0,14496.0,9824.0,0.0,8520.0,2702.0,0.0,24320.0,3984.157012939453,24320.0,27434.669509887695,11062.0,11222.0,193.0,33.0,2.8641972206532955,95
33,13,0.125,6.694923510076478,0.0,13.722873881459236,5.805324964225292,0.4427471363451332,26.665869370102882,0.0,16434.0,7886.0,0.0,10319.0,2639.0,0.0,24320.0,3796.7973861694336,24320.0,24632.746658325195,12970.0,12958.0,44.0,56.0,3.983361568301916,95
33,9,0.125,3.255988246994093,0.0,12.953652001917362,5.3349161967635155,0.407666577026248,21.952223032712936,0.0,17674.0,6646.0,0.0,11215.0,2175.0,0.0,24320.0,3934.3207359313965,24320.0,23239.686233520508,13421.0,13390.0,44.0,75.0,4.061814568936825,95
33,5,0.125,8.230800910154358,0.0,13.795572236180305,5.859338756650686,0.4277853376697749,28.313497126102448,0.0,17826.0,6494.0,0.0,12515.0,2404.0,0.0,24320.0,3800.9989318847656,24320.0,22496.36540222168,14876.0,14919.0,76.0,33.0,4.110259238630533,95
33,10,0.125,12.176034334581345,0.0,13.572612829506397,5.961909230798483,0.4135525312740356,32.12410891056061,0.0,17091.0,7229.0,0.0,11826.0,2471.0,0.0,24320.0,3765.9712409973145,24320.0,23508.772705078125,14231.0,14297.0,97.0,31.0,3.7937120348215103,95
33,12,0.125,6.812167846772354,0.0,13.58984860777855,5.227961990982294,0.4274315747898072,26.0574099868536,0.0,16854.0,7466.0,0.0,11165.0,2481.0,0.0,24320.0,4145.949520111084,24320.0,24620.595596313477,13626.0,13646.0,77.0,57.0,4.199266832321882,95
33,17,0.125,3.9760937120299786,0.0,12.156971089541912,5.3615111745893955,0.4268511279951781,21.921426966786385,0.0,17082.0,7238.0,0.0,11270.0,2516.0,0.0,24320.0,3932.7452430725098,24320.0,24006.73519897461,13846.0,13786.0,57.0,117.0,3.879872862249613,95
33,2,0.125,3.4116939302766696,0.0,13.056599520146847,5.559065792709589,0.42298514512367547,22.45034432411194,0.0,17580.0,6740.0,0.0,10031.0,2054.0,0.0,24320.0,3519.3296241760254,24320.0,22866.570220947266,12102.0,12085.0,46.0,63.0,4.116602029651403,95
33,18,0.125,9.61121870437637,0.0,12.010169133543968,5.579331636428833,0.4568491685204208,27.657568469643593,0.0,16081.0,8239.0,0.0,12748.0,3686.0,0.0,24320.0,3666.296718597412,24320.0,24897.961364746094,16350.0,16434.0,121.0,37.0,3.75264423340559,95
34,4,0.125,10.622170851565897,0.0,13.1237134039402,5.461153592914343,0.5667530363425612,29.77379071712494,0.0,15646.0,8674.0,0.0,9511.0,2752.0,0.0,24320.0,4128.153392791748,24320.0,25717.981811523438,12240.0,12263.0,93.0,70.0,3.913761980831623,95
34,9,0.125,3.950740710570244,0.0,13.301243171095848,5.375400330871344,0.537048012483865,23.16443233191967,0.0,17424.0,6896.0,0.0,11431.0,2423.0,0.0,24320.0,4192.876811981201,24320.0,23580.366653442383,13873.0,13854.0,50.0,69.0,4.399631205946207,95
34,8,0.125,8.177270883810706,0.0,10.808476246893406,5.689540438354015,0.4762199344113469,25.151507332921028,0.0,15424.0,8896.0,0.0,7399.0,2745.0,0.0,24320.0,4299.70450592041,24320.0,26663.468154907227,10069.0,10144.0,127.0,52.0,3.8195869997143745,95
34,3,0.125,5.6359352984,0.0,12.443201325833797,5.564980406314135,0.4931374746374786,24.13725446164608,0.0,17449.0,6871.0,0.0,11833.0,2476.0,0.0,24320.0,4561.710254669189,24320.0,24022.4600982666,14335.0,14309.0,66.0,92.0,4.285947855561972,95
34,17,0.125,3.2836266516824253,0.0,12.1630322560668,5.401412054896355,0.4864303022623062,21.33450137078762,0.0,17663.0,6657.0,0.0,11807.0,2344.0,0.0,24320.0,4047.9720611572266,24320.0,23221.73471069336,14200.0,14151.0,53.0,102.0,4.187362976372242,95
34,15,0.125,10.595469640917145,0.0,13.745651334524155,6.062700625509024,0.583928192500025,30.987749874591827,0.0,15808.0,8512.0,0.0,8378.0,2650.0,0.0,24320.0,3535.1306762695312,24320.0,25033.918502807617,11016.0,11028.0,55.0,43.0,3.833324832841754,95
34,6,0.125,8.78726537246257,0.0,12.607079103589058,5.878294847905636,0.6139708939008415,27.88661001622677,0.0,14358.0,9962.0,0.0,8456.0,3078.0,0.0,24320.0,3897.9682846069336,24320.0,27600.552185058594,11453.0,11534.0,114.0,33.0,4.080809399485588,95
34,0,0.125,6.727580419741571,0.0,12.87966176867485,4.98955487459898,0.4928358653560281,25.08963318169117,0.0,18230.0,6090.0,0.0,15193.0,2449.0,0.0,24320.0,4287.409023284912,24320.0,21905.987258911133,17472.0,17642.0,184.0,14.0,3.997876012697816,95
35,17,0.125,3.624805696250405,0.0,12.659106440842152,5.429235339164734,0.615643706638366,22.328791096806526,0.0,17629.0,6691.0,0.0,12392.0,2423.0,0.0,24320.0,4543.767978668213,24320.0,23782.403411865234,14889.0,14815.0,46.0,120.0,4.584892004728317,95
35,15,0.125,8.25067922542803,0.0,14.478423923254013,5.982058249413967,0.679685608483851,29.390846863389015,0.0,15988.0,8332.0,0.0,9908.0,2809.0,0.0,24320.0,3623.1217346191406,24320.0,25069.61036682129,12716.0,12717.0,64.0,63.0,4.3034654669463634,95
35,10,0.125,10.177699630265124,0.0,16.159795343875885,6.123753041028976,0.5769652402959764,33.03821316361427,0.0,17677.0,6643.0,0.0,10881.0,2224.0,0.0,24320.0,3927.542953491211,24320.0,23224.774047851562,13001.0,13105.0,126.0,22.0,4.241560477763414,95
35,14,0.125,4.456225729489233,0.0,12.008282706141472,4.94330682605505,0.6537890238687396,22.0616043061018,0.0,16581.0,7739.0,0.0,11602.0,2589.0,0.0,24320.0,4694.103294372559,24320.0,24814.111572265625,14124.0,14191.0,135.0,68.0,4.4747637920081615,95
35,3,0.125,2.5752905816189013,0.0,13.314862191677094,5.190653391182423,0.5352392932400107,21.616045400500298,0.0,18735.0,5585.0,0.0,13864.0,2098.0,0.0,24320.0,4702.903995513916,24320.0,22418.658721923828,16026.0,15962.0,30.0,94.0,4.645814709365368,95
35,9,0.125,2.756313977879472,0.0,13.432457819581032,5.29700580239296,0.5897869975306094,22.075564667582512,0.0,17884.0,6436.0,0.0,11855.0,2264.0,0.0,24320.0,4337.983573913574,24320.0,23197.580078125,14157.0,14119.0,55.0,93.0,4.629836194217205,95
35,8,0.125,4.414593760622665,0.0,12.307004980742931,5.57376579195261,0.5742921363562346,22.869656518101692,0.0,16586.0,7734.0,0.0,10683.0,2690.0,0.0,24320.0,4488.877723693848,24320.0,25229.215530395508,13347.0,13373.0,98.0,72.0,4.5505764707922935,95
35,1,0.125,7.25609676737804,0.0,14.15565823763609,5.928173333406448,0.6596213709563017,27.999549701809883,0.0,15296.0,9024.0,0.0,9860.0,2866.0,0.0,24320.0,3994.224365234375,24320.0,26261.596099853516,12656.0,12726.0,90.0,20.0,3.0648257695138454,95
36,16,0.125,9.92343924054876,0.0,13.320075698196888,5.713629730045795,0.8291836096905172,29.78632840514183,0.0,16142.0,8178.0,0.0,9330.0,2617.0,0.0,24320.0,4364.416706085205,24320.0,25526.862045288086,11973.0,11947.0,61.0,87.0,4.771114695817232,95
36,5,0.125,4.616150001005735,0.0,14.040095321834087,6.164618846029043,0.6528707416728139,25.473734825849533,0.0,18296.0,6024.0,0.0,14023.0,2246.0,0.0,24320.0,4493.3937339782715,24320.0,22660.69204711914,16223.0,16269.0,79.0,33.0,4.982241004705429,95
36,1,0.125,3.148245189629961,0.0,15.318030662834644,6.407898034900427,0.8496047076769173,25.723778635263443,0.0,16406.0,7914.0,0.0,10702.0,2509.0,0.0,24320.0,4056.611961364746,24320.0,24955.167739868164,13123.0,13211.0,100.0,12.0,4.207950536161661,95
36,19,0.125,7.526612176501658,0.0,13.051400177180767,5.805000904947519,0.7678761053830385,27.150889426469803,0.0,15842.0,8478.0,0.0,9836.0,2567.0,0.0,24320.0,4477.935134887695,24320.0,26220.517623901367,12247.0,12403.0,187.0,31.0,4.2105588130652905,95
36,9,0.125,2.8045930189546198,0.0,13.110684596002102,5.575573433190584,0.7231489638797939,22.213999912142754,0.0,17113.0,7207.0,0.0,11337.0,2518.0,0.0,24320.0,4691.345462799072,24320.0,24426.948928833008,13917.0,13855.0,50.0,112.0,4.950968448072672,95
36,8,0.125,3.9088026505196467,0.0,10.529310330748558,5.733353119343519,0.7678235131315887,20.93928962945938,0.0,15223.0,9097.0,0.0,10030.0,2977.0,0.0,24320.0,4909.086967468262,24320.0,27276.431060791016,12977.0,13007.0,122.0,92.0,4.830700069665909,95
36,4,0.125,8.201238551409915,0.0,12.025962136685848,5.423117719590664,0.8321809396147728,26.48249925673008,0.0,14945.0,9375.0,0.0,9680.0,3135.0,0.0,24320.0,4490.983501434326,24320.0,27066.19970703125,12762.0,12815.0,127.0,74.0,4.591208815574646,95
36,10,0.125,4.63443975802511,0.0,13.666576385498047,6.3579240925610065,0.66906179767102,25.32800205051899,0.0,18111.0,6209.0,0.0,12563.0,2116.0,0.0,24320.0,4371.488136291504,24320.0,22920.14549255371,14609.0,14679.0,90.0,20.0,4.61489811912179,95
37,2,0.125,6.319851391483098,0.0,13.259985014796257,5.964434791356325,1.0097951972857118,26.55406627058983,0.0,15861.0,8459.0,0.0,9215.0,2800.0,0.0,24320.0,4285.44938659668,24320.0,25498.80160522461,12044.0,12015.0,72.0,101.0,5.214262619614601,95
37,16,0.125,4.058368242578581,0.0,13.056719072163105,5.7465129643678665,0.8576803039759398,23.719280630350113,0.0,17120.0,7200.0,0.0,10459.0,2357.0,0.0,24320.0,4418.553092956543,24320.0,24399.664443969727,12825.0,12816.0,63.0,72.0,5.107153180986643,95
37,6,0.125,6.721572998445481,0.0,11.769543416798115,6.249975256621838,1.013294811360538,25.75438642501831,0.0,14792.0,9528.0,0.0,9633.0,3038.0,0.0,24320.0,4409.18257522583,24320.0,27329.297302246094,12622.0,12671.0,82.0,33.0,4.843643520027399,95
37,7,0.125,9.18209153052885,0.0,12.570299878716469,6.068464946001768,0.855699541978538,28.676555886864662,0.0,17333.0,6987.0,0.0,14366.0,2851.0,0.0,24320.0,4445.457958221436,24320.0,23972.39353942871,17135.0,17217.0,141.0,59.0,5.052385050803423,95
37,9,0.125,2.9081354413938243,0.0,13.036506153643131,5.6980168633162975,0.7923237062059343,22.434982106089592,0.0,17150.0,7170.0,0.0,11044.0,2437.0,0.0,24320.0,4779.810691833496,24320.0,24414.52081298828,13525.0,13481.0,61.0,105.0,5.057557288557291,95
37,3,0.125,3.4535978865460493,0.0,13.021246396005154,5.799477212131023,0.7686947323381901,23.043016254901886,0.0,18361.0,5959.0,0.0,12994.0,2187.0,0.0,24320.0,5119.77645111084,24320.0,23333.085983276367,15235.0,15181.0,46.0,100.0,5.23020439222455,95
37,13,0.125,6.679109971621074,0.0,13.330976873636246,6.4215124398469925,0.8575298404321074,27.289129003882408,0.0,16798.0,7522.0,0.0,10940.0,2278.0,0.0,24320.0,4545.684711456299,24320.0,24947.987365722656,13227.0,13218.0,64.0,73.0,5.068999577313662,95
37,1,0.125,4.87206091475673,0.0,14.135997280478477,6.469405185431242,0.9888130091130733,26.466276183724403,0.0,15410.0,8910.0,0.0,10338.0,2816.0,0.0,24320.0,4268.5979652404785,24320.0,26305.4910736084,13050.0,13154.0,121.0,17.0,4.346942387521267,95
38,14,0.125,4.209135266602971,0.0,11.961315862834454,5.438115656375885,1.0887480480596423,22.697314858436584,0.0,16127.0,8193.0,0.0,11399.0,2577.0,0.0,24320.0,5026.180957794189,24320.0,25487.565673828125,13875.0,13976.0,153.0,52.0,5.108586810529232,95
38,15,0.125,7.019667053595185,0.0,13.818921968340874,6.525833904743195,1.2189813274890184,28.583404302597046,0.0,15654.0,8666.0,0.0,8899.0,2786.0,0.0,24320.0,4184.86600112915,24320.0,25967.692489624023,11684.0,11685.0,64.0,63.0,4.948811907321215,95
38,6,0.125,3.1406535613932647,0.0,13.2116097509861,6.103005934506655,1.210806580260396,23.666075944900513,0.0,16477.0,7843.0,0.0,11289.0,2782.0,0.0,24320.0,4662.383289337158,24320.0,25596.89222717285,14030.0,14071.0,93.0,52.0,5.3447550646960735,95
38,10,0.125,6.063955575344153,0.0,15.991938441991806,6.564842626452446,0.9409677535295486,29.561704456806183,0.0,18532.0,5788.0,0.0,12379.0,1903.0,0.0,24320.0,4512.601913452148,24320.0,22642.518310546875,14204.0,14282.0,90.0,12.0,4.944248799234629,95
38,11,0.125,6.0261373510584235,0.0,12.754907548427582,5.673744190484285,1.0166812855750322,25.47147038578987,0.0,16832.0,7488.0,0.0,13411.0,2911.0,0.0,24320.0,4782.991367340088,24320.0,24008.470779418945,16067.0,16322.0,277.0,22.0,5.471455171704292,95
38,1,0.125,2.5929824726772495,0.0,15.764834493398666,6.637563340365887,1.2140960292890668,26.209476336836815,0.0,16461.0,7859.0,0.0,10880.0,2496.0,0.0,24320.0,4520.581748962402,24320.0,25386.800003051758,13296.0,13376.0,94.0,14.0,4.177331211045384,95
38,9,0.125,1.6003887026454322,0.0,13.203401930630207,5.8272321335971355,0.9541585077531636,21.585181146860123,0.0,17584.0,6736.0,0.0,11592.0,2371.0,0.0,24320.0,4945.732620239258,24320.0,24198.975006103516,13980.0,13963.0,78.0,95.0,5.330202292650938,95
38,0,0.125,7.2376689002267085,0.0,14.439917646348476,5.470231797546148,0.9263563705608249,28.074174791574478,0.0,17061.0,7259.0,0.0,12618.0,2682.0,0.0,24320.0,5001.771461486816,24320.0,24571.134552001953,14991.0,15300.0,317.0,8.0,3.485399739816785,95
39,7,0.125,7.011289259651676,0.0,14.529741942882538,6.268733091652393,1.1310877753421664,28.940852001309395,0.0,18314.0,6006.0,0.0,13829.0,2194.0,0.0,24320.0,4856.90567779541,24320.0,23190.691802978516,15924.0,16023.0,146.0,47.0,5.553396254777908,95
39,9,0.125,1.6558875977934804,0.0,13.168322838842869,5.676404885947704,1.1402494190260768,21.640864744782448,0.0,17581.0,6739.0,0.0,12527.0,2350.0,0.0,24320.0,5213.704891204834,24320.0,24583.394744873047,14921.0,14877.0,63.0,107.0,5.772994361817837,95
39,14,0.125,2.4468875437160023,0.0,12.445764072239399,5.407624490559101,1.2485036011785269,21.548779875040054,0.0,17332.0,6988.0,0.0,13179.0,2237.0,0.0,24320.0,5165.198745727539,24320.0,24350.68197631836,15364.0,15416.0,108.0,56.0,5.766719937324524,95
39,6,0.125,4.1850413081701845,0.0,13.190044067800045,6.2528250105679035,1.5453863134607673,25.173296734690666,0.0,16054.0,8266.0,0.0,11206.0,2857.0,0.0,24320.0,4908.176242828369,24320.0,26418.3436126709,13975.0,14063.0,114.0,26.0,5.695251811295748,95
39,12,0.125,3.8426002890919335,0.0,13.541338674724102,5.833773050457239,1.1903312727808952,24.40804325044155,0.0,17380.0,6940.0,0.0,13043.0,2679.0,0.0,24320.0,5175.302276611328,24320.0,24896.336517333984,15712.0,15722.0,96.0,86.0,5.752064436674118,95
39,10,0.125,4.263927414664067,0.0,15.965056754648685,6.683645762503147,1.110594866797328,28.02322480082512,0.0,18036.0,6284.0,0.0,12616.0,2214.0,0.0,24320.0,4879.069942474365,24320.0,23518.18751525879,14765.0,14830.0,97.0,32.0,5.236907612532377,95
39,0,0.125,3.2206102922791615,0.0,13.633760571479797,5.3148347325623035,1.277763050980866,23.44696870446205,0.0,18535.0,5785.0,0.0,15661.0,2192.0,0.0,24320.0,5028.816520690918,24320.0,22237.457626342773,17673.0,17853.0,201.0,21.0,5.641957484185696,95
