round,phase,geom_cov,band_n,sup_n,sup_acc,opp_n,opp_acc,c_lowconf,c_wouldB,c_wouldB_geommiss,c_wouldB_conflict,c_wouldB_other,conflictC_n,conflictC_frac,conflictC_clf_acc,conflictC_proto_acc,tau_n,tau_clipped_n,tau_clipped_frac,tau_raw_ge1_n,tau_effective_ge1_n
290,3,0.736288,23575,3955,0.950442,13403,0.783929,15896,0,0,0,0,10656,0.05477,0.410191,0.531813,194560,0,0.0,0,0
291,3,0.681545,23815,3356,0.929976,12875,0.726136,16383,0,0,0,0,11044,0.056764,0.364904,0.480714,194560,0,0.0,0,0
292,3,0.683585,23545,3284,0.942448,12811,0.764499,14613,0,0,0,0,9692,0.049815,0.382893,0.503818,194560,0,0.0,0,0
293,3,0.722828,23848,3801,0.958169,13437,0.778224,16096,0,0,0,0,10669,0.054837,0.409504,0.527885,194560,0,0.0,0,0
294,3,0.67861,24198,3777,0.942547,12644,0.745887,16151,0,0,0,0,10403,0.053469,0.380467,0.501586,194560,0,0.0,0,0
295,3,0.747417,24392,4047,0.963677,14184,0.805203,16251,0,0,0,0,10480,0.053865,0.430153,0.527767,194560,0,0.0,0,0
296,3,0.703443,23874,4213,0.968906,12581,0.774819,14834,0,0,0,0,9445,0.048545,0.402965,0.527898,194560,0,0.0,0,0
297,3,0.688903,23835,3428,0.961202,12992,0.75585,15227,0,0,0,0,9756,0.050144,0.373001,0.49836,194560,0,0.0,0,0
298,3,0.66949,23258,3783,0.951097,11788,0.70979,15993,0,0,0,0,10593,0.054446,0.364486,0.497876,194560,0,0.0,0,0
299,3,0.70969,23964,3258,0.914058,13749,0.750018,16772,0,0,0,0,11673,0.059997,0.369742,0.489677,194560,0,0.0,0,0
300,3,0.670826,23559,3317,0.94694,12487,0.731401,16655,0,0,0,0,10988,0.056476,0.376229,0.499545,194560,0,0.0,0,0
