round,acc
1,0.1541
2,0.3721
3,0.3422
4,0.3808
5,0.4465
6,0.4334
7,0.429
8,0.4656
9,0.4888
10,0.5481
11,0.5163
12,0.5635
13,0.4793
14,0.5174
15,0.5365
16,0.5904
17,0.5992
18,0.5059
19,0.5987
20,0.6097
21,0.6506
22,0.6094
23,0.6386
24,0.6284
25,0.582
26,0.6253
27,0.5735
28,0.554
29,0.5387
30,0.5735
31,0.5979
32,0.5963
33,0.625
34,0.6495
35,0.6586
36,0.6784
37,0.7007
38,0.6894
39,0.6762
40,0.6149
41,0.5703
42,0.709
43,0.6951
44,0.6858
45,0.6987
46,0.6709
47,0.6684
48,0.6257
49,0.6945
50,0.718
51,0.7373
52,0.7081
53,0.698
54,0.71
55,0.7039
56,0.7316
57,0.7237
58,0.7439
59,0.7288
60,0.7309
61,0.7244
62,0.7315
63,0.6826
64,0.7364
65,0.7584
66,0.7422
67,0.75
68,0.746
69,0.7481
70,0.7731
71,0.746
72,0.7328
73,0.7428
74,0.7401
75,0.7777
76,0.7614
77,0.7463
78,0.7796
79,0.7687
80,0.7465
81,0.7533
82,0.7689
83,0.741
84,0.7748
85,0.788
86,0.7681
87,0.7818
88,0.7747
89,0.7335
90,0.7907
91,0.7679
92,0.7707
93,0.7798
94,0.7716
95,0.7746
96,0.7885
97,0.7249
98,0.7802
99,0.7774
100,0.7885
101,0.7937
102,0.7862
103,0.8037
104,0.767
105,0.7648
106,0.7564
107,0.7912
108,0.7782
109,0.7946
110,0.7878
111,0.7686
112,0.7865
113,0.7783
114,0.7922
115,0.7778
116,0.7775
117,0.7561
118,0.7753
119,0.8024
120,0.7771
121,0.7977
122,0.8134
123,0.8031
124,0.7959
125,0.8166
126,0.8092
127,0.8042
128,0.8222
129,0.7699
130,0.7488
131,0.7787
132,0.8099
133,0.8126
134,0.8101
135,0.8105
136,0.8078
137,0.8098
138,0.7971
139,0.7891
140,0.7728
141,0.8002
142,0.8177
143,0.8264
144,0.8249
145,0.807
146,0.7716
147,0.7068
148,0.7955
149,0.8098
150,0.8277
151,0.812
152,0.8196
153,0.8136
154,0.7993
155,0.8081
156,0.8279
157,0.8165
158,0.7951
159,0.8282
160,0.8067
161,0.8303
162,0.8329
163,0.8138
164,0.8052
165,0.821
166,0.8248
167,0.8105
168,0.8211
169,0.8191
170,0.8295
171,0.8203
172,0.8291
173,0.8158
174,0.8239
175,0.8105
176,0.8075
177,0.823
178,0.8134
179,0.8132
180,0.8051
181,0.8001
182,0.8208
183,0.8131
184,0.8169
185,0.8351
186,0.8247
187,0.8265
188,0.8322
189,0.8203
190,0.8305
191,0.8271
192,0.8181
193,0.8293
194,0.824
195,0.7992
196,0.8251
197,0.8205
198,0.8158
199,0.822
200,0.8193
201,0.8318
202,0.8299
203,0.827
204,0.8058
205,0.8266
206,0.8282
207,0.8275
208,0.8152
209,0.8332
210,0.8337
211,0.8347
212,0.8303
213,0.8326
214,0.8229
215,0.839
216,0.8219
217,0.8136
218,0.8272
219,0.8277
220,0.8228
221,0.8385
222,0.8319
223,0.8277
224,0.8234
225,0.8429
226,0.8373
227,0.8417
228,0.8369
229,0.8227
230,0.8332
231,0.8358
232,0.828
233,0.8414
234,0.8352
235,0.8386
236,0.8447
237,0.847
238,0.8326
239,0.8444
240,0.8383
241,0.8296
242,0.8422
243,0.832
244,0.8375
245,0.8433
246,0.842
247,0.843
248,0.8388
249,0.8405
250,0.8388
251,0.844
252,0.8415
253,0.836
254,0.8457
255,0.8355
256,0.8374
257,0.8358
258,0.84
259,0.8444
260,0.8448
261,0.8466
262,0.8441
263,0.8427
264,0.8404
265,0.8461
266,0.8399
267,0.8462
268,0.8433
269,0.8465
270,0.84
271,0.8468
272,0.8459
273,0.8496
274,0.8455
275,0.8486
276,0.849
277,0.8487
278,0.8482
279,0.8476
280,0.8486
281,0.8471
282,0.8458
283,0.8484
284,0.8477
285,0.8482
286,0.8488
287,0.8498
288,0.8501
289,0.8503
290,0.8515
291,0.8478
292,0.8485
293,0.8492
294,0.8481
295,0.8494
296,0.8488
297,0.8488
298,0.8494
299,0.8486
300,0.8494
