round,client,epoch,cls,support_n,query_n,votes,trust,radius,margin_floor,distance_scale,margin_scale
103,14,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,14,2,7,28.0,28.0,28.0,0.8793528079986572,0.09135100990533829,0.38392752408981323,0.05000000074505806,0.09110291302204132
103,14,2,8,30.0,30.0,30.0,0.8864828944206238,0.1438724249601364,0.29873159527778625,0.05000000074505806,0.07639195770025253
103,14,2,9,24.0,23.0,23.0,0.8568788766860962,0.08601795136928558,0.24343979358673096,0.05000000074505806,0.05000000074505806
103,14,3,0,23.0,22.0,22.0,0.8513404726982117,0.16982053220272064,0.20854994654655457,0.05000000074505806,0.12420892715454102
103,14,3,1,13.0,12.0,12.0,0.7574992179870605,0.05321085453033447,0.2902168333530426,0.05000000074505806,0.058104123920202255
103,14,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,14,3,3,9.0,8.0,8.0,0.6755843758583069,0.09393621981143951,0.4013938903808594,0.05000000074505806,0.10570107400417328
103,14,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,14,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,14,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,14,3,7,28.0,28.0,28.0,0.8793528079986572,0.11769072711467743,0.36760470271110535,0.05000000074505806,0.08786573261022568
103,14,3,8,30.0,30.0,30.0,0.8864828944206238,0.10314352065324783,0.34918567538261414,0.05000000074505806,0.06603928655385971
103,14,3,9,24.0,23.0,23.0,0.8568788766860962,0.08688317239284515,0.27135249972343445,0.05000000074505806,0.06289684772491455
103,14,4,0,23.0,22.0,22.0,0.8513404726982117,0.14850549399852753,0.2233235239982605,0.05000000074505806,0.12582312524318695
103,14,4,1,13.0,12.0,12.0,0.7574992179870605,0.06381973624229431,0.29905781149864197,0.05000000074505806,0.059765420854091644
103,14,4,2,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,14,4,3,9.0,8.0,8.0,0.6755843758583069,0.1377030909061432,0.261421799659729,0.05000000074505806,0.16451840102672577
103,14,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,14,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,14,4,6,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,14,4,7,28.0,28.0,28.0,0.8793528079986572,0.08163955062627792,0.4478491246700287,0.05000000074505806,0.06844846904277802
103,14,4,8,30.0,30.0,30.0,0.8864828944206238,0.11084912717342377,0.390190452337265,0.05000000074505806,0.07856809347867966
103,14,4,9,24.0,23.0,23.0,0.8568788766860962,0.07313910126686096,0.2980010509490967,0.05000000074505806,0.05000000074505806
103,14,5,0,23.0,22.0,22.0,0.8513404726982117,0.10463570058345795,0.44078555703163147,0.05000000074505806,0.08477509021759033
103,14,5,1,13.0,12.0,12.0,0.7574992179870605,0.05607979744672775,0.31565502285957336,0.05000000074505806,0.0683501735329628
103,14,5,2,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,14,5,3,9.0,8.0,8.0,0.6755843758583069,0.10277235507965088,0.3868671953678131,0.05000000074505806,0.09888482093811035
103,14,5,4,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,14,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,14,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,14,5,7,28.0,28.0,28.0,0.8793528079986572,0.09239070862531662,0.42296886444091797,0.05000000074505806,0.06878060102462769
103,14,5,8,30.0,30.0,30.0,0.8864828944206238,0.10192098468542099,0.41490277647972107,0.05000000074505806,0.0912860780954361
103,14,5,9,24.0,23.0,23.0,0.8568788766860962,0.07476306706666946,0.2854766249656677,0.05000000074505806,0.052588704973459244
103,15,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,15,1,1,9.0,9.0,9.0,0.7008472681045532,0.0765065848827362,0.539517879486084,0.05000000074505806,0.08152547478675842
103,15,1,2,27.0,27.0,26.0,0.8110682964324951,0.1913558840751648,0.05725497007369995,0.05000000074505806,0.1625140756368637
103,15,1,3,13.0,12.0,12.0,0.6461141109466553,0.2028069794178009,0.010898984037339687,0.05458232760429382,0.09081096202135086
103,15,1,4,31.0,30.0,32.0,0.7193135023117065,0.26365596055984497,0.034453943371772766,0.07081831991672516,0.14591258764266968
103,15,1,5,24.0,24.0,20.0,0.7638640999794006,0.32811182737350464,-0.065983846783638,0.11637315899133682,0.15463653206825256
103,15,1,6,22.0,22.0,25.0,0.7004380822181702,0.10805687308311462,0.2823730707168579,0.05000000074505806,0.05776432156562805
103,15,1,7,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,15,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,15,1,9,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,15,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,15,2,1,9.0,9.0,9.0,0.7008472681045532,0.052525002509355545,0.49653446674346924,0.05000000074505806,0.09438841044902802
103,15,2,2,27.0,27.0,27.0,0.8754409551620483,0.12506361305713654,0.2714678943157196,0.05000000074505806,0.08219273388385773
103,15,2,3,13.0,12.0,10.0,0.7224598526954651,0.2390294075012207,-0.02597879059612751,0.08620304614305496,0.17392785847187042
103,15,2,4,31.0,30.0,30.0,0.8864828944206238,0.2060701549053192,0.19651779532432556,0.05000000074505806,0.12402577698230743
103,15,2,5,24.0,24.0,25.0,0.8045552372932434,0.13533325493335724,0.23804892599582672,0.05000000074505806,0.10458402335643768
103,15,2,6,22.0,22.0,23.0,0.7900841236114502,0.11044849455356598,0.3357678949832916,0.05000000074505806,0.08033277839422226
103,15,2,7,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
103,15,2,8,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
