round,client,epoch,cls,support_n,query_n,votes,trust,radius,margin_floor,distance_scale,margin_scale
193,3,2,3,28.0,27.0,28.0,0.8228742480278015,0.06817843019962311,0.43207263946533203,0.05000000074505806,0.0619257353246212
193,3,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,3,2,5,5.0,4.0,4.0,0.5101000070571899,0.11467951536178589,0.21377626061439514,0.05000000074505806,0.140099436044693
193,3,2,6,22.0,21.0,21.0,0.8453561663627625,0.07563507556915283,0.365939736366272,0.05000000074505806,0.11930594593286514
193,3,2,7,23.0,22.0,21.0,0.8453561663627625,0.1579160839319229,0.21112532913684845,0.05258927494287491,0.18131901323795319
193,3,2,8,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,3,2,9,7.0,6.0,6.0,0.6096569895744324,0.10304659605026245,0.19483134150505066,0.05000000074505806,0.11955846846103668
193,3,3,0,13.0,12.0,12.0,0.7574992179870605,0.07632896304130554,0.5070415735244751,0.05000000074505806,0.056267570704221725
193,3,3,1,29.0,28.0,28.0,0.8793528079986572,0.1080988198518753,0.2830856442451477,0.05000000074505806,0.11550085991621017
193,3,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,3,3,3,28.0,27.0,27.0,0.8754409551620483,0.0930379331111908,0.33982476592063904,0.05000000074505806,0.06982482224702835
193,3,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,3,3,5,5.0,4.0,4.0,0.5101000070571899,0.08055052161216736,0.3680771589279175,0.05000000074505806,0.05000000074505806
193,3,3,6,22.0,21.0,21.0,0.8453561663627625,0.05444598197937012,0.5218827724456787,0.05000000074505806,0.07299688458442688
193,3,3,7,23.0,22.0,22.0,0.8513404726982117,0.09838424623012543,0.3775885999202728,0.05000000074505806,0.11426413804292679
193,3,3,8,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,3,3,9,7.0,6.0,6.0,0.6096569895744324,0.06999373435974121,0.2970740795135498,0.05000000074505806,0.09436152875423431
193,3,4,0,13.0,12.0,12.0,0.7574992179870605,0.0722365602850914,0.499675452709198,0.05000000074505806,0.08388582617044449
193,3,4,1,29.0,28.0,28.0,0.8793528079986572,0.07350753247737885,0.36390891671180725,0.05000000074505806,0.07338516414165497
193,3,4,2,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,3,4,3,28.0,27.0,27.0,0.8754409551620483,0.07454971969127655,0.44466713070869446,0.05000000074505806,0.05000000074505806
193,3,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,3,4,5,5.0,4.0,4.0,0.5101000070571899,0.1033812016248703,0.317550927400589,0.05000000074505806,0.06981302052736282
193,3,4,6,22.0,21.0,21.0,0.8453561663627625,0.056380271911621094,0.5009365081787109,0.05000000074505806,0.07979483902454376
193,3,4,7,23.0,22.0,22.0,0.8513404726982117,0.14480163156986237,0.32331910729408264,0.05000000074505806,0.12318851053714752
193,3,4,8,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,3,4,9,7.0,6.0,6.0,0.6096569895744324,0.04160979390144348,0.34759193658828735,0.05000000074505806,0.06559456884860992
193,3,5,0,13.0,12.0,12.0,0.7574992179870605,0.08252153545618057,0.5376262664794922,0.05000000074505806,0.08843561261892319
193,3,5,1,29.0,28.0,28.0,0.8793528079986572,0.08725442737340927,0.3355570137500763,0.05000000074505806,0.0930730476975441
193,3,5,2,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,3,5,3,28.0,27.0,27.0,0.8754409551620483,0.07559709995985031,0.4228232502937317,0.05000000074505806,0.057928748428821564
193,3,5,4,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,3,5,5,5.0,4.0,4.0,0.5101000070571899,0.08629439026117325,0.26285552978515625,0.05000000074505806,0.1199970543384552
193,3,5,6,22.0,21.0,21.0,0.8453561663627625,0.054678499698638916,0.4394093155860901,0.05000000074505806,0.08301424980163574
193,3,5,7,23.0,22.0,22.0,0.8513404726982117,0.1040806770324707,0.3605712056159973,0.05000000074505806,0.11127258837223053
193,3,5,8,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,3,5,9,7.0,6.0,6.0,0.6096569895744324,0.07650032639503479,0.2961976230144501,0.05000000074505806,0.10518902540206909
193,11,1,0,26.0,26.0,26.0,0.8712669610977173,0.10524711012840271,0.3856220841407776,0.05000000074505806,0.09814772754907608
193,11,1,1,6.0,5.0,5.0,0.5655084848403931,0.07579496502876282,0.22999519109725952,0.05000000074505806,0.053032755851745605
193,11,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,11,1,3,9.0,9.0,9.0,0.7008472681045532,0.12416436523199081,0.30322176218032837,0.05000000074505806,0.10751160234212875
193,11,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,11,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,11,1,6,11.0,10.0,10.0,0.7224598526954651,0.05979115143418312,0.4271608591079712,0.05000000074505806,0.07929594069719315
193,11,1,7,27.0,26.0,26.0,0.8712669610977173,0.17282742261886597,0.2369975447654724,0.06465346366167068,0.1728203147649765
193,11,1,8,22.0,22.0,22.0,0.8513404726982117,0.10578976571559906,0.2540874183177948,0.05000000074505806,0.0679662823677063
193,11,1,9,24.0,24.0,24.0,0.862019419670105,0.09572726488113403,0.17518162727355957,0.05000000074505806,0.0826144739985466
193,11,2,0,26.0,26.0,26.0,0.8712669610977173,0.0920725166797638,0.4496976137161255,0.05000000074505806,0.09230717271566391
193,11,2,1,6.0,5.0,5.0,0.5655084848403931,0.0878840982913971,0.2426166981458664,0.05000000074505806,0.058490488678216934
193,11,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
193,11,2,3,9.0,9.0,9.0,0.7008472681045532,0.0765581801533699,0.31369996070861816,0.05000000074505806,0.10802696645259857
193,11,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.05000000074505806,0.05000000074505806
