2026-09-07 23:52:51,559 - INFO - run_id=20260907_235251 acc=./results/CIFAR10/PPFPSL_a0.1_20260907_235251.csv metrics=./results/CIFAR10/PPFPSL_a0.1_20260907_235251_metrics.csv ckpt=./results/CIFAR10/checkpoints/PPFPSL_a0.1_20260907_235251_latest.pt
2026-09-07 23:52:59,333 - INFO - [Schedule] adaptive=1 warmup=[0.15,0.40] geom=[0.12,0.35] target A-prec=0.9 A-ratio=0.22
2026-09-08 09:12:28,208 - INFO - Round 63/300 | Acc:0.2723 Best:0.4256@6 Phase:1 gate:0.00 | tau0:0.920 d0:0.120 etaB:0.700 tw:0.950 lA:1.00 lB:1.00 protoA:0 | Loss:0.0783 (sup:0.029 A:0.050 B:0.000 proto:1.640) | Route: A:39.84% B:0.00% C:60.16% | A-Prec:40.31% B-Prec:0.00% | rel r:0.896 m:0.000 alpha:1.000
2026-09-08 09:21:19,398 - INFO - Round 64/300 | Acc:0.2672 Best:0.4256@6 Phase:1 gate:0.00 | tau0:0.920 d0:0.120 etaB:0.700 tw:0.950 lA:1.00 lB:1.00 protoA:0 | Loss:0.0726 (sup:0.028 A:0.044 B:0.000 proto:1.604) | Route: A:39.84% B:0.00% C:60.16% | A-Prec:41.34% B-Prec:0.00% | rel r:0.903 m:0.000 alpha:1.000
2026-09-08 09:30:11,584 - INFO - Round 65/300 | Acc:0.2744 Best:0.4256@6 Phase:1 gate:0.00 | tau0:0.920 d0:0.120 etaB:0.700 tw:0.950 lA:1.00 lB:1.00 protoA:0 | Loss:0.0735 (sup:0.024 A:0.050 B:0.000 proto:1.571) | Route: A:39.84% B:0.00% C:60.16% | A-Prec:46.26% B-Prec:0.00% | rel r:0.898 m:0.000 alpha:1.000
2026-09-08 09:39:03,817 - INFO - Round 66/300 | Acc:0.2599 Best:0.4256@6 Phase:1 gate:0.00 | tau0:0.920 d0:0.120 etaB:0.700 tw:0.950 lA:1.00 lB:1.00 protoA:0 | Loss:0.0930 (sup:0.038 A:0.055 B:0.000 proto:1.621) | Route: A:39.84% B:0.00% C:60.16% | A-Prec:41.47% B-Prec:0.00% | rel r:0.892 m:0.000 alpha:1.000
2026-09-08 09:47:56,064 - INFO - Round 67/300 | Acc:0.2697 Best:0.4256@6 Phase:1 gate:0.00 | tau0:0.920 d0:0.120 etaB:0.700 tw:0.950 lA:1.00 lB:1.00 protoA:0 | Loss:0.0788 (sup:0.032 A:0.047 B:0.000 proto:1.592) | Route: A:39.84% B:0.00% C:60.16% | A-Prec:44.07% B-Prec:0.00% | rel r:0.898 m:0.000 alpha:1.000
2026-09-08 09:56:47,373 - INFO - Round 68/300 | Acc:0.2713 Best:0.4256@6 Phase:1 gate:0.00 | tau0:0.920 d0:0.120 etaB:0.700 tw:0.950 lA:1.00 lB:1.00 protoA:0 | Loss:0.0544 (sup:0.028 A:0.026 B:0.000 proto:1.560) | Route: A:26.95% B:0.00% C:73.05% | A-Prec:44.14% B-Prec:0.00% | rel r:0.890 m:0.000 alpha:1.000
2026-09-08 10:05:38,538 - INFO - Round 69/300 | Acc:0.2574 Best:0.4256@6 Phase:1 gate:0.00 | tau0:0.920 d0:0.120 etaB:0.700 tw:0.950 lA:1.00 lB:1.00 protoA:0 | Loss:0.1181 (sup:0.055 A:0.064 B:0.000 proto:1.602) | Route: A:39.84% B:0.00% C:60.16% | A-Prec:36.55% B-Prec:0.00% | rel r:0.895 m:0.000 alpha:1.000
2026-09-08 10:14:31,360 - INFO - Round 70/300 | Acc:0.2660 Best:0.4256@6 Phase:1 gate:0.00 | tau0:0.920 d0:0.120 etaB:0.700 tw:0.950 lA:1.00 lB:1.00 protoA:0 | Loss:0.0864 (sup:0.033 A:0.053 B:0.000 proto:1.601) | Route: A:39.84% B:0.00% C:60.16% | A-Prec:37.34% B-Prec:0.00% | rel r:0.884 m:0.000 alpha:1.000
2026-09-08 10:23:23,141 - INFO - Round 71/300 | Acc:0.2629 Best:0.4256@6 Phase:1 gate:0.00 | tau0:0.920 d0:0.120 etaB:0.700 tw:0.950 lA:1.00 lB:1.00 protoA:0 | Loss:0.0817 (sup:0.031 A:0.051 B:0.000 proto:1.583) | Route: A:39.84% B:0.00% C:60.16% | A-Prec:39.76% B-Prec:0.00% | rel r:0.882 m:0.000 alpha:1.000
2026-09-08 10:32:15,545 - INFO - Round 72/300 | Acc:0.2648 Best:0.4256@6 Phase:1 gate:0.00 | tau0:0.920 d0:0.120 etaB:0.700 tw:0.950 lA:1.00 lB:1.00 protoA:0 | Loss:0.0711 (sup:0.026 A:0.045 B:0.000 proto:1.535) | Route: A:39.84% B:0.00% C:60.16% | A-Prec:51.05% B-Prec:0.00% | rel r:0.901 m:0.000 alpha:1.000
2026-09-08 10:41:07,577 - INFO - Round 73/300 | Acc:0.2623 Best:0.4256@6 Phase:1 gate:0.00 | tau0:0.920 d0:0.120 etaB:0.700 tw:0.950 lA:1.00 lB:1.00 protoA:0 | Loss:0.0684 (sup:0.022 A:0.046 B:0.000 proto:1.562) | Route: A:39.84% B:0.00% C:60.16% | A-Prec:46.27% B-Prec:0.00% | rel r:0.900 m:0.000 alpha:1.000
2026-09-08 10:49:59,914 - INFO - Round 74/300 | Acc:0.2645 Best:0.4256@6 Phase:1 gate:0.00 | tau0:0.920 d0:0.120 etaB:0.700 tw:0.950 lA:1.00 lB:1.00 protoA:0 | Loss:0.0758 (sup:0.025 A:0.051 B:0.000 proto:1.555) | Route: A:39.84% B:0.00% C:60.16% | A-Prec:36.83% B-Prec:0.00% | rel r:0.891 m:0.000 alpha:1.000
2026-09-08 10:58:51,674 - INFO - Round 75/300 | Acc:0.2567 Best:0.4256@6 Phase:1 gate:0.00 | tau0:0.920 d0:0.120 etaB:0.700 tw:0.950 lA:1.00 lB:1.00 protoA:0 | Loss:0.0682 (sup:0.025 A:0.043 B:0.000 proto:1.574) | Route: A:39.84% B:0.00% C:60.16% | A-Prec:46.65% B-Prec:0.00% | rel r:0.903 m:0.000 alpha:1.000
