phase,round,acc,loss,L_sup,L_A,L_B,L_proto,best_acc,best_round,gate,a_ratio,b_ratio,c_ratio,m_a,geom_drop_rate,a_prec,b_prec,hce_rate,proto_a_share,proto_a_dirty,proto_a_unique,proto_lab_mass,proto_a_mass,lab_mult,rel_r,rel_m,rel_alpha,tau0,delta0,eta_B,tau_warmup,cap_a,cap_b,lambda_A_scale,lambda_B_scale,use_a_for_proto,lr,cnt_u,cnt_a,cnt_b,cnt_c,pass_s,geom_drop,a_total,a_correct,b_total,b_correct,hce_hc,hce_den_hc,n_batches
3,226,0.8475,0.25018,0.0039,0.14244,0.07503,0.21425,0.854,224,1.0,0.73029,0.18944,0.08027,0.73029,0.0,0.90533,0.5924,0.09467,0.56876,0.07408,15923.47839,97280.0,128300.5459,48.64,0.78197,-0.80559,0.55749,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.02141,194560,142086,36857,15617,142086,0,142086,128635,36857,21834,13451,142086,760
3,227,0.852,0.27178,0.00513,0.15021,0.08663,0.21996,0.854,224,1.0,0.69701,0.21251,0.09048,0.69701,0.0,0.86639,0.56271,0.13361,0.55557,0.10171,15794.47852,97280.0,121605.79492,48.64,0.76534,-0.98735,0.57408,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.02087,194560,135611,41346,17603,135611,0,135611,117492,41346,23266,18119,135611,760
3,228,0.8425,0.27049,0.00433,0.1527,0.08581,0.20054,0.854,224,1.0,0.7021,0.21025,0.08765,0.7021,0.0,0.88365,0.58694,0.11635,0.56265,0.08883,16108.51758,97280.0,125151.37695,48.64,0.78732,-0.8215,0.61347,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.02033,194560,136600,40907,17053,136600,0,136600,120707,40907,24010,15893,136600,760
3,229,0.8506,0.26691,0.00516,0.14721,0.08664,0.19987,0.854,224,1.0,0.71199,0.20208,0.08593,0.71199,0.0,0.9001,0.58419,0.0999,0.56703,0.07897,16084.01404,97280.0,127398.33301,48.64,0.79353,-0.7312,0.60068,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.01979,194560,138525,39316,16719,138525,0,138525,124687,39316,22968,13838,138525,760
3,230,0.8553,0.26982,0.00464,0.14618,0.08937,0.21668,0.8553,230,1.0,0.7092,0.20218,0.08862,0.7092,0.0,0.89075,0.57963,0.10925,0.56182,0.08628,15865.7417,97280.0,124730.71289,48.64,0.77493,-0.86162,0.56957,0.92,0.1,0.6,0.95,0.0,0.0,1.0,1.0,1.0,0.01926,194560,137981,39337,17242,137981,0,137981,122906,39337,22801,15075,137981,760
