loss,L_sup,L_A,L_B,L_proto,n_batches,cnt_u,cnt_a,cnt_b,cnt_c,hce_all,hce_hc,hce_den_hc,a_correct,a_total,lr,round,acc,phase
0.38468280045522585,0.04760397922299388,0.3370788203759326,0.0,1.891409166985088,45.0,23040.0,14445.5,0.0,8594.5,8001.375,3003.75,14445.5,11441.75,14445.5,0.08227288438619752,83,0.6756,1
0.3774347934871912,0.05021807326120324,0.32721671975321237,0.0,1.8402441617515353,45.0,23040.0,14520.25,0.0,8519.75,7549.875,2709.0,14520.25,11811.25,14520.25,0.08187119948743449,84,0.7061,1
0.38660869813627663,0.03886598869511444,0.34774270931051837,0.0,1.9166458378235498,45.0,23040.0,13867.125,0.0,9172.875,8148.375,2899.25,13867.125,10967.875,13867.125,0.08146601955249189,85,0.7449,1
0.3691425075547563,0.034218096186588,0.3349244123531712,0.0,1.8765400409698487,45.0,23040.0,14553.5,0.0,8486.5,7288.125,2633.75,14553.5,11919.75,14553.5,0.08105738901391553,86,0.7136,1
0.3738115845868985,0.03285443901808726,0.3409571453928948,0.0,1.8762358725070953,45.0,23040.0,14362.25,0.0,8677.75,7127.5,2335.75,14362.25,12026.5,14362.25,0.08064535268264883,87,0.7307,1
0.3769441571500566,0.034989237603602105,0.34195491845409076,0.0,1.9103463821940951,45.0,23040.0,14260.5,0.0,8779.5,7350.5,2484.875,14260.5,11775.625,14260.5,0.08022995574311875,88,0.7319,1
0.36877888623211125,0.03750311107335923,0.33127577507661454,0.0,1.8449820733732647,45.0,23040.0,14725.0,0.0,8315.0,6994.25,2388.875,14725.0,12336.125,14725.0,0.0798112437482808,89,0.6991,1
0.39081741078860227,0.04675026516067899,0.3440671455942922,0.0,1.8043578293588427,45.0,23040.0,14433.375,0.0,8606.625,7874.625,2974.0,14433.375,11459.375,14433.375,0.07938926261462366,90,0.7425,1
0.530091947896613,0.07992867046009956,0.02032516423267094,0.4951810523039765,1.8224758389923308,45.0,23040.0,79.625,18055.375,4905.0,8093.5,2306.75,12894.5,77.5,79.625,0.07896405861713394,91,0.6702,2
0.722997986111376,0.20516073694258616,0.051255015690898,0.5606518967284098,1.8625628252824147,45.0,23040.0,63.875,16794.25,6181.875,9050.875,2020.875,11026.625,40.5,63.875,0.0785356783842216,92,0.59,2
0.6998902757962544,0.14754614805828575,0.08596473076234663,0.5583403114643362,1.8720923731724421,45.0,23040.0,340.5,16912.625,5786.875,8725.625,2209.25,11509.375,307.25,340.5,0.07810416889260653,93,0.6981,2
0.7297772666646375,0.19512129809008913,0.06424031046098548,0.5850999622709221,1.7786567433012856,45.0,23040.0,397.125,15947.25,6695.625,9324.75,2014.25,10345.625,389.375,397.125,0.0776695774621672,94,0.5824,2
0.9354985856347614,0.3846653486175152,0.09615557933463634,0.542185359282626,1.8358497301737466,45.0,23040.0,435.625,15215.25,7389.125,8801.625,1426.625,10158.125,413.25,435.625,0.07723195175075136,95,0.29,2
0.6770830964048703,0.21048366397412285,0.039882955144860135,0.4964324826995532,1.785002334912618,45.0,23040.0,327.875,15602.0,7110.125,9348.875,1883.375,9959.75,318.25,327.875,0.07679133974894982,96,0.6698,2
0.6558314247263802,0.14356695118670662,0.060116615995202786,0.5384107248650657,1.8294248948494591,45.0,23040.0,450.875,15986.25,6602.875,9196.375,2103.25,10299.625,422.0,450.875,0.0763477897748339,97,0.6523,2
0.7547236438426707,0.20477938214316965,0.07995691405566838,0.5769928675558832,1.8149091160959667,45.0,23040.0,240.25,15709.375,7090.375,10082.125,2266.0,9819.0,218.75,240.25,0.07590135046865652,98,0.5797,2
0.62842939371864,0.1454343651059187,0.05229752588508947,0.5018942928148641,1.797503539257579,45.0,23040.0,229.0,16375.375,6435.625,8510.75,1799.25,10846.5,213.75,229.0,0.07545207078751857,99,0.6663,2
0.5568720401989089,0.08197379793402636,0.0482966821721776,0.4879568522175154,1.8262313024865255,45.0,23040.0,561.875,16647.125,5831.0,8432.125,2148.375,11428.125,549.75,561.875,0.07500000000000001,100,0.7387,2
0.6838554660479228,0.13398545236300882,0.09793140019753788,0.5476376718944974,1.7811977505683898,45.0,23040.0,1011.625,15793.625,6234.75,8530.375,2021.25,11178.75,977.5,1011.625,0.07454518768075703,101,0.698,2
0.7056178219616414,0.15927439263970072,0.09494872699503697,0.5574719116091729,1.7265874250067605,45.0,23040.0,417.375,16103.375,6519.25,9268.625,2234.25,10730.5,379.25,417.375,0.07408768370508577,102,0.6378,2
0.6189767166972161,0.11542018990730867,0.06020071474298573,0.5346541272269355,1.760287465320693,45.0,23040.0,369.25,16468.5,6202.25,8694.0,2082.375,11183.0,341.75,369.25,0.07362753824345271,103,0.7173,2
0.6155945942633683,0.1277298330698007,0.055336726786541765,0.5109391589959462,1.7705845051341584,45.0,23040.0,397.25,16689.375,5953.375,8864.375,2265.375,11546.5,385.25,397.25,0.07316480175599309,104,0.66,2
0.5771400255461534,0.10924965288205488,0.0466522962826703,0.5035687970618407,1.6945367359452777,45.0,23040.0,343.5,16995.75,5700.75,8712.875,2409.75,11844.0,323.75,343.5,0.07269952498697733,105,0.7039,2
0.5085411984059546,0.08027489113673154,0.01868477975896149,0.4664283359216319,1.7636735753880608,45.0,23040.0,41.125,17573.375,5425.5,8356.5,2360.25,12317.625,40.625,41.125,0.07223175895924637,106,0.658,2
0.6789805422226589,0.12278577813671696,0.09285640514422239,0.5681955633891953,1.7924057384332022,45.0,23040.0,587.125,16480.5,5972.375,8142.25,1978.125,11675.125,547.125,587.125,0.07176155496861637,107,0.7098,2
0.7447631160418193,0.19854099384586638,0.0991854248380286,0.554748751802577,1.6966231670644547,45.0,23040.0,791.625,15796.375,6452.0,8297.875,1827.0,11302.75,738.125,791.625,0.07128896457825364,108,0.61,2
0.7503563121789032,0.1693254939862527,0.10676222243109737,0.6014408186078072,1.7354818357361688,45.0,23040.0,568.625,15865.875,6605.5,9136.0,2197.75,10702.0,538.625,568.625,0.07081403961302006,109,0.6809,2
0.6824091352522375,0.16255670899344193,0.0689984382027139,0.5611367185910543,1.7028562539153627,45.0,23040.0,449.0,16407.625,6183.375,8240.25,1872.75,11315.625,409.875,449.0,0.07033683215379001,110,0.678,2
