loss,L_sup,L_A,L_B,L_proto,n_batches,cnt_u,cnt_a,cnt_b,cnt_c,hce_all,hce_hc,hce_den_hc,a_correct,a_total,round,acc,phase
0.5714006546688708,0.02004398913490341,0.2274489959113692,0.5371143405374728,0.5535049939626142,95.0,24320.0,14845.875,7458.0,2016.125,6930.5,2451.875,15992.125,12929.125,14845.875,137,0.7935,3
0.5918312214707073,0.02506586021198401,0.23138613863603066,0.5544329589134768,0.5816274350411014,95.0,24320.0,14491.75,7642.75,2185.5,8125.875,3111.75,15609.125,11896.5,14491.75,138,0.7783,3
0.5795975995691198,0.0268476997566483,0.22601099919135634,0.5395167285282361,0.5698053615657906,95.0,24320.0,14557.0,7690.875,2072.125,8332.125,3384.5,15687.125,11795.0,14557.0,139,0.746,3
0.583635001825659,0.025925843169342877,0.22965570515707917,0.5430769972895322,0.5651495308468216,95.0,24320.0,15180.375,7110.5,2029.125,7722.75,3045.875,16019.0,12592.625,15180.375,140,0.79,3
0.5783173447768939,0.02038282292625426,0.22851485459035947,0.5462317489871853,0.5630379289388656,95.0,24320.0,15023.875,7264.375,2031.75,7534.25,2897.625,15972.125,12560.125,15023.875,141,0.7748,3
0.591466617348947,0.02291329400445408,0.23646625784274783,0.5541446076804085,0.5501476032169241,95.0,24320.0,14457.25,7641.75,2221.0,8687.0,3443.25,15410.5,11546.5,14457.25,142,0.7979,3
0.597296581809458,0.022370083806546114,0.2401509235760099,0.5573844810457607,0.5608333422165168,95.0,24320.0,14564.25,7451.25,2304.5,8699.875,3311.25,15307.125,11623.75,14564.25,143,0.8152,3
0.5897374589584375,0.02259342725339689,0.2352738416508624,0.5532293689094092,0.5525550675627433,95.0,24320.0,14276.625,7797.625,2245.75,8099.0,3015.75,15390.0,11869.5,14276.625,144,0.8056,3
0.5795377334089655,0.019902999501056527,0.23096113202995375,0.5479883898245661,0.5467940772834577,95.0,24320.0,14551.875,7555.375,2212.75,8204.0,3144.5,15570.625,11818.125,14551.875,145,0.7882,3
0.6027990248250333,0.025902431075596005,0.24039425555812685,0.5626082527010065,0.5519821176011311,95.0,24320.0,14230.25,7816.75,2273.0,8902.125,3601.125,15305.875,11233.0,14230.25,146,0.7523,3
0.6055861074281367,0.033082951441419456,0.2359848084614465,0.5605083787911816,0.562641583696792,95.0,24320.0,13974.875,7998.25,2346.875,9258.0,3707.875,15086.5,10927.0,13974.875,147,0.6968,3
0.5949222026294784,0.03001658490454582,0.23692334517836572,0.5476620209060218,0.5415126249194145,95.0,24320.0,14586.75,7532.0,2201.25,8786.5,3588.25,15433.25,11614.25,14586.75,148,0.7777,3
0.5816815666854382,0.020976535300111496,0.23529329292084045,0.5443313150029434,0.5324608069893562,95.0,24320.0,15230.375,7036.0,2053.625,7417.25,2799.125,15899.625,12867.0,15230.375,149,0.7836,3
0.5873322206108194,0.018548638440858523,0.24253510029888467,0.5478587266253798,0.5231911715316145,95.0,24320.0,14450.125,7688.125,2181.75,8716.625,3614.5,15415.875,11515.625,14450.125,150,0.7784,3
0.5718689944006895,0.02247143243485449,0.2227811132214571,0.5469761945699391,0.5312835285145986,95.0,24320.0,15623.375,6808.625,1888.0,6654.25,2390.5,16422.5,13600.125,15623.375,151,0.8049,3
0.5836941613178503,0.018793859683118124,0.23781079814622277,0.5509558238089085,0.5161159260492575,95.0,24320.0,14793.875,7333.125,2193.0,8429.0,3395.75,15619.0,11845.0,14793.875,152,0.7992,3
0.5792440593242645,0.019789389158464284,0.23094800138159804,0.5535333062865232,0.5174001523538639,95.0,24320.0,14742.875,7324.375,2252.75,7923.875,2909.25,15605.25,12275.25,14742.875,153,0.779,3
0.5787311666498058,0.02306631899601167,0.2258459440873642,0.5570723382265944,0.512827328670966,95.0,24320.0,15408.75,6871.875,2039.375,7287.0,2729.75,16029.625,13085.25,15408.75,154,0.7688,3
0.5867552329443004,0.024694011286728233,0.2312968551328308,0.5575562195558297,0.5198625661040607,95.0,24320.0,15202.375,6932.875,2184.75,7651.875,2796.75,15814.375,12803.25,15202.375,155,0.7849,3
0.5850597863134586,0.02434910885410653,0.23726197266461035,0.541092056545772,0.5290267710230852,95.0,24320.0,14655.0,7409.0,2256.0,7939.875,2926.0,15490.25,12211.75,14655.0,156,0.8181,3
0.5799802640551015,0.020142892594939392,0.23671825114441547,0.5410456591922986,0.5259628986449618,95.0,24320.0,14802.75,7406.625,2110.625,7746.0,2966.875,15712.75,12362.75,14802.75,157,0.7968,3
0.5737442034247674,0.02207979743834585,0.2253184343149003,0.5500147036423808,0.5133861980940166,95.0,24320.0,15099.625,7072.625,2147.75,8137.25,3246.125,15879.75,12139.375,15099.625,158,0.7864,3
0.5809980270501814,0.02142772066857249,0.23333451757697682,0.5513991319427366,0.5053622322255059,95.0,24320.0,15037.25,6991.0,2291.75,8011.875,2849.375,15603.0,12485.375,15037.25,159,0.8135,3
0.5693048620694562,0.02013057596724186,0.22854045717731902,0.5395561778231671,0.5085573985388404,95.0,24320.0,15573.75,6728.125,2018.125,7433.75,2883.375,16174.375,12928.625,15573.75,160,0.7943,3
0.5697304963281281,0.018493868373211868,0.2304198193314828,0.5413173457117457,0.5015813398125926,95.0,24320.0,15078.75,7045.375,2195.875,7299.25,2538.375,15830.125,12886.375,15078.75,161,0.8208,3
0.5666996888816357,0.017703917522387775,0.22799582757840034,0.5428171095095182,0.4959138785930056,95.0,24320.0,14874.75,7296.0,2149.25,8442.25,3510.25,15894.875,11791.5,14874.75,162,0.8168,3
0.5734148880760921,0.019461867595275278,0.228824661093715,0.5516524428991895,0.4930213829404429,95.0,24320.0,15590.5,6599.5,2130.0,6982.75,2412.875,16095.125,13353.0,15590.5,163,0.7795,3
0.5795623566367124,0.028848221530298406,0.2309585868429981,0.5392526653644286,0.5012921597220397,95.0,24320.0,15076.875,7143.5,2099.625,8522.375,3629.0,15805.375,11897.25,15076.875,164,0.7511,3
0.565593166806196,0.02085219609633848,0.22746930680188696,0.5372949453953065,0.4862419249587937,95.0,24320.0,15340.0,6913.375,2066.625,6896.125,2484.125,16127.875,13202.25,15340.0,165,0.8123,3
0.5772487417255577,0.022186935116003857,0.22958347804256177,0.5516819599427675,0.49637348396997705,95.0,24320.0,15120.875,7047.375,2151.75,7529.5,2828.375,15909.875,12755.75,15120.875,166,0.8091,3
0.5734193276025747,0.019223529266156746,0.23149062520579286,0.54839715338067,0.4850659720207515,95.0,24320.0,15639.375,6606.125,2074.5,7282.625,2673.375,16100.875,13252.0,15639.375,167,0.7801,3
0.5778986835950299,0.02204908437331477,0.22978739151240965,0.5560399464086483,0.4804223380198604,95.0,24320.0,14793.25,7317.375,2209.375,7845.25,2950.875,15734.75,12405.125,14793.25,168,0.7895,3
0.5829369493220983,0.020634087206991877,0.23737571662978124,0.5523624458987461,0.4874592230508202,95.0,24320.0,14748.5,7285.125,2286.375,8893.125,3618.125,15536.125,11421.875,14748.5,169,0.8145,3
0.5681543101605615,0.021208256354255262,0.22457415077247117,0.5480063748987097,0.4836871556153423,95.0,24320.0,15899.125,6473.625,1947.25,6919.375,2619.5,16415.375,13648.125,15899.125,170,0.7832,3
0.5821016627706979,0.019315480880322866,0.23937874571665335,0.5517789782270005,0.4751794519393067,95.0,24320.0,15171.0,6944.75,2204.25,8339.75,3233.375,15687.125,12258.75,15171.0,171,0.7784,3
0.578770293530665,0.023545137341869506,0.22895631625464088,0.5556511063716914,0.4844328550523833,95.0,24320.0,14787.125,7311.375,2221.5,8509.125,3424.0,15737.25,11797.125,14787.125,172,0.8156,3
0.5643057851022796,0.018742419186654796,0.22741368813930374,0.5420133368945436,0.47143008520728663,95.0,24320.0,15266.125,6900.125,2153.75,7567.5,2829.25,15996.625,12813.5,15266.125,173,0.7672,3
0.5784606450090283,0.025549807377453694,0.23398431103284423,0.5390856907359862,0.4938368042440791,95.0,24320.0,15563.0,6666.0,2091.0,7030.875,2470.125,15994.125,13363.875,15563.0,174,0.8115,3
0.6092066161334515,0.024905062118992457,0.24998426805985602,0.5682324183222495,0.5020107613974496,95.0,24320.0,14946.625,7013.75,2359.625,8583.75,3320.5,15266.125,11895.625,14946.625,175,0.7935,3
0.5691113358657611,0.022214511941695634,0.22893725613034083,0.540251319345675,0.47833906733676,95.0,24320.0,15827.75,6414.0,2078.25,6865.625,2470.625,16176.625,13526.75,15827.75,176,0.8091,3
0.5702678978443145,0.018440614181178573,0.2317248521274642,0.545340280587736,0.4743229166849664,95.0,24320.0,15838.625,6472.25,2009.125,6884.0,2535.375,16292.0,13473.0,15838.625,177,0.8011,3
0.5876685833068269,0.021216784421152338,0.23647577127343727,0.5633365351902812,0.483077596402482,95.0,24320.0,15621.75,6526.875,2171.375,7671.75,2874.625,15932.5,12927.375,15621.75,178,0.7875,3
0.578221471803753,0.023226543608746538,0.23657850213348866,0.541038065011564,0.47897394377934305,95.0,24320.0,15913.125,6339.125,2067.75,7685.875,3058.25,16100.875,13053.25,15913.125,179,0.8039,3
0.5832425596290514,0.021578307828473812,0.23989842953650578,0.5486445877504976,0.47443527696948296,95.0,24320.0,14812.125,7131.5,2376.375,9116.25,3633.0,15194.25,11464.875,14812.125,180,0.7857,3
0.5644145211498989,0.021314050851383635,0.22102116831627333,0.5496223522644295,0.47268126234412194,95.0,24320.0,15367.375,6798.625,2154.0,8207.5,3410.375,15980.75,12350.625,15367.375,181,0.7944,3
0.5756326687179113,0.022423083083030128,0.2328169906119767,0.5471696297589101,0.4680778090106813,95.0,24320.0,15650.75,6584.25,2085.0,7589.0,2930.5,16158.125,13043.875,15650.75,182,0.7926,3
0.5847772921778653,0.02409025201678129,0.23308476498840675,0.5593418415439756,0.4793135388117087,95.0,24320.0,14769.875,7225.125,2325.0,9280.75,3887.5,15476.75,11415.125,14769.875,183,0.7676,3
0.5654341295753654,0.018779172286954953,0.23205011088989286,0.5361088581383229,0.46550416691522845,95.0,24320.0,15102.625,7068.875,2148.5,7975.125,3309.125,15911.125,12167.625,15102.625,184,0.7853,3
0.571406480042558,0.01949239714656295,0.23137674429698996,0.547517178011568,0.46778749364771344,95.0,24320.0,16034.125,6298.875,1987.0,7258.125,2863.5,16285.0,13317.375,16034.125,185,0.8282,3
0.573493720708709,0.018185046105951952,0.23295330856191482,0.5520114392434295,0.46349647127484017,95.0,24320.0,15627.5,6487.125,2205.375,7188.625,2508.25,16002.625,13311.375,15627.5,186,0.8076,3
0.5726188891028103,0.020080135910048785,0.23297924200366987,0.5471863875655751,0.4596631651254076,95.0,24320.0,15002.875,6974.375,2342.75,8668.25,3497.375,15467.875,11703.75,15002.875,187,0.8044,3
0.5720169497555808,0.02062913317610142,0.2332562114063062,0.5433569924219659,0.4645310851304154,95.0,24320.0,15621.625,6503.5,2194.875,7490.125,2702.75,15905.75,13060.125,15621.625,188,0.817,3
0.575872278958559,0.021770382223583414,0.23148907132838903,0.5533073892326732,0.45959129843272656,95.0,24320.0,15410.125,6722.25,2187.625,7419.25,2815.5,15978.0,12878.0,15410.125,189,0.8052,3
0.5745345684258562,0.019522896540767855,0.23880112641736084,0.5415285322619112,0.45446278703840154,95.0,24320.0,15539.75,6568.625,2211.625,8219.375,3297.5,15692.625,12346.0,15539.75,190,0.7943,3
0.5832596845924855,0.02123339923931972,0.24022422936794002,0.5504361775752744,0.46583967683346644,95.0,24320.0,15177.25,6835.75,2307.0,8346.875,3158.25,15555.75,12265.0,15177.25,191,0.8272,3
0.5847971777382651,0.01975108129355297,0.24153189893419805,0.5526216091686174,0.472033930020897,95.0,24320.0,15270.625,6792.0,2257.375,9105.75,3867.25,15528.25,11677.0,15270.625,192,0.7836,3
0.578064903263983,0.023108560318360106,0.23338557000419025,0.5505468809290937,0.46297331444526973,95.0,24320.0,14850.25,7161.0,2308.75,8606.125,3523.875,15602.5,11718.5,14850.25,193,0.8267,3
0.572745729316222,0.01720379132082024,0.2387296601247631,0.5430994138513741,0.4526257114190805,95.0,24320.0,15497.5,6629.625,2192.875,7630.0,2818.25,15927.0,12926.375,15497.5,194,0.7912,3
0.5796965662978197,0.02297286611849957,0.23590816584856886,0.5483339055196235,0.46648581027984615,95.0,24320.0,16207.75,6061.375,2050.875,7664.5,3114.125,16168.375,13152.25,16207.75,195,0.7842,3
0.5659272727605543,0.02189978648736877,0.23115144049454678,0.5342912213582741,0.45730436581530065,95.0,24320.0,15744.625,6492.125,2083.25,7806.25,3275.375,16150.75,12710.75,15744.625,196,0.8037,3
0.5658973679730765,0.01849271805718002,0.22854182057474787,0.5473741920370805,0.45175733095721193,95.0,24320.0,15872.375,6378.0,2069.625,7407.625,2943.25,16294.0,13219.875,15872.375,197,0.7851,3
0.5804666725428481,0.02407777295677653,0.2321949226683692,0.557700076503189,0.45343936258240747,95.0,24320.0,15321.0,6760.0,2239.0,8211.625,3297.5,15892.75,12410.375,15321.0,198,0.7591,3
0.5634944962435647,0.019936438932353143,0.22642230263077898,0.5466277845988148,0.4382186279092965,95.0,24320.0,14804.5,7200.25,2315.25,8536.25,3505.125,15632.75,11674.75,14804.5,199,0.787,3
0.5703669915073796,0.01886916038653764,0.23282449102323305,0.5472832535834689,0.4503171354140106,95.0,24320.0,15383.125,6718.125,2218.75,8174.375,3319.375,15900.375,12360.125,15383.125,200,0.8042,3
0.5776954925766117,0.019026339667892134,0.23798380311774583,0.5516233714003314,0.448736621713952,95.0,24320.0,15639.375,6589.875,2090.75,7624.125,3068.5,16065.5,12856.5,15639.375,201,0.8095,3
0.5695647131455571,0.018628586990924206,0.2341595090729626,0.544717038226755,0.4441809869910541,95.0,24320.0,15704.375,6509.875,2105.75,7227.125,2768.0,16140.5,13256.75,15704.375,202,0.7874,3
0.5688677363881939,0.021216604819729628,0.22610528515161654,0.5535362098954225,0.44777741400819077,95.0,24320.0,15715.0,6400.625,2204.375,8063.375,3237.375,16014.125,12695.875,15715.0,203,0.7768,3
0.5661804266666111,0.019205907481342654,0.23288447766711837,0.5403209402372963,0.43929572136778583,95.0,24320.0,15362.0,6739.0,2219.0,7432.875,2859.0,16000.375,12809.5,15362.0,204,0.7846,3
0.5729478775670653,0.021407652902416887,0.23349020187007755,0.5486577888852672,0.43721129560941147,95.0,24320.0,15935.875,6231.875,2152.25,7193.25,2692.875,16268.125,13319.75,15935.875,205,0.8078,3
0.5616390489826077,0.01731250629473882,0.2292585091567353,0.5438108353630493,0.4316261422085134,95.0,24320.0,15928.25,6233.125,2158.625,7414.75,2855.75,16177.875,13150.125,15928.25,206,0.7617,3
0.561951409672436,0.019036535727776173,0.22994880707640397,0.5403877079878983,0.4277221273042653,95.0,24320.0,15332.125,6713.75,2274.125,7784.5,2946.375,15815.375,12544.75,15332.125,207,0.8065,3
0.5645461646349808,0.016942973348992193,0.22887466507718754,0.5518413142154092,0.4280786931906876,95.0,24320.0,15726.125,6412.75,2181.125,8021.25,3272.0,16086.75,12648.125,15726.125,208,0.7741,3
0.5551667451858521,0.024106030810262857,0.22128236269284235,0.532443484507109,0.435566094596135,95.0,24320.0,16154.875,6193.75,1971.375,6660.625,2498.125,16583.375,13918.875,16154.875,209,0.8141,3
0.5926436651694148,0.0214121037619311,0.2449130501304018,0.5622117066069653,0.45212657212426793,95.0,24320.0,15518.125,6504.25,2297.625,8744.125,3641.25,15694.0,12025.875,15518.125,210,0.8193,3
0.5712651531947287,0.019559780414841188,0.23497974073612374,0.5451164783223679,0.44167391497053604,95.0,24320.0,15303.625,6725.875,2290.5,7895.75,3045.625,15801.375,12476.75,15303.625,211,0.8206,3
0.5678063131084568,0.020106218650777774,0.22958535123616453,0.5477710777991697,0.4422920528995364,95.0,24320.0,15144.0,6795.0,2381.0,8504.75,3317.0,15727.75,12137.75,15144.0,212,0.7964,3
0.5646246899899683,0.01994636429773987,0.22860428988933565,0.5439426859350581,0.4410269320011138,95.0,24320.0,16196.0,6029.625,2094.375,6866.75,2474.75,16337.625,13743.125,16196.0,213,0.8243,3
0.5713660661327211,0.01868515205278527,0.23422268312424424,0.5479909122774476,0.4446277363912055,95.0,24320.0,15562.25,6466.875,2290.875,8221.0,3288.375,15907.625,12419.0,15562.25,214,0.8009,3
0.5765254635952022,0.021003924436885618,0.2348717225715518,0.553783322439382,0.4375815469967692,95.0,24320.0,15573.375,6565.0,2181.625,7589.375,3058.875,16056.75,12793.875,15573.375,215,0.8137,3
0.5589166358505424,0.01893284616939797,0.2311629593176277,0.5314470986394506,0.43097281601083903,95.0,24320.0,15811.0,6324.0,2185.0,7470.75,2926.0,15991.75,12955.0,15811.0,216,0.7731,3
0.5544231884573635,0.019545405293434955,0.22650895104008284,0.5312736660634216,0.427319980569576,95.0,24320.0,15470.375,6688.875,2160.75,7929.625,3276.125,16060.625,12445.25,15470.375,217,0.7646,3
0.5769220490204661,0.022751516311147593,0.2347295696896158,0.5512080179625435,0.43836954161524777,95.0,24320.0,15028.625,6907.125,2384.25,9017.5,3810.0,15680.625,11471.875,15028.625,218,0.7932,3
0.5641087597922275,0.02094633300102463,0.23081647444908554,0.5389294258465892,0.428812416760545,95.0,24320.0,15631.5,6471.75,2216.75,8525.0,3594.625,15933.75,12194.75,15631.5,219,0.7983,3
0.5614883723227602,0.01771583755004318,0.22844204028186044,0.545533384265084,0.42563802482266166,95.0,24320.0,15589.625,6380.375,2350.0,7884.5,3005.5,15894.75,12676.125,15589.625,220,0.8134,3
0.5640005944982955,0.01709142431561639,0.23327280720205687,0.5428693901943533,0.42201669004402664,95.0,24320.0,15528.625,6415.75,2375.625,8356.75,3321.75,15725.5,12259.125,15528.625,221,0.8149,3
0.555672920848194,0.018027435104656767,0.2268648567560472,0.5378863559741722,0.418374530343633,95.0,24320.0,15702.0,6385.75,2232.25,7810.75,3078.875,16001.625,12769.0,15702.0,222,0.7934,3
0.565589972193304,0.020341997313631795,0.23382507085211965,0.5380145419977214,0.4241563414272509,95.0,24320.0,16020.0,6214.25,2085.75,7049.75,2676.0,16203.25,13420.75,16020.0,223,0.7823,3
0.5569663395222866,0.019544059763153966,0.22170931671402955,0.545598242157384,0.4291384352665198,95.0,24320.0,16256.875,5964.875,2098.25,7031.125,2685.875,16381.875,13682.625,16256.875,224,0.8067,3
0.5706239457585309,0.017420072374424257,0.23703468739006084,0.5465919359342049,0.4287321743212249,95.0,24320.0,15575.75,6502.25,2242.0,7681.25,3055.125,15941.375,12600.375,15575.75,225,0.8364,3
0.5691348022144092,0.017317207007956886,0.23300543758822112,0.5536343223170229,0.4199499658063839,95.0,24320.0,15909.5,6276.625,2133.875,7540.875,2980.0,16150.5,13100.25,15909.5,226,0.7773,3
0.5766941881885655,0.024693751190084427,0.2284249333272639,0.5605010946722407,0.4332495726252857,95.0,24320.0,15341.75,6664.125,2314.125,8242.75,3379.0,15919.625,12395.5,15341.75,227,0.7819,3
0.5601032399817517,0.01676726698841728,0.22722975060735878,0.5490744295088869,0.4156900658811393,95.0,24320.0,15452.75,6625.5,2241.75,7690.0,3015.0,16170.25,12732.0,15452.75,228,0.8012,3
0.5578178468111314,0.020899085332731424,0.22283144169732144,0.5441032214384329,0.4203570917248726,95.0,24320.0,15933.375,6197.25,2189.375,7232.375,2707.375,16317.125,13339.0,15933.375,229,0.7893,3
0.567054263816068,0.02203506377485801,0.23065549781251893,0.5440131098031997,0.42357147696771125,95.0,24320.0,15898.25,6200.75,2221.0,7735.375,3114.625,16145.375,12996.375,15898.25,230,0.7782,3
0.5742681396242819,0.021605597825040797,0.23178379170008395,0.5560074520738502,0.4287502431163662,95.0,24320.0,15247.125,6742.5,2330.375,7731.75,2971.75,15895.125,12668.75,15247.125,231,0.8123,3
0.5525228395665946,0.018986521899013925,0.21946011428770265,0.5448469963905058,0.4165270430477042,95.0,24320.0,15808.5,6346.875,2164.625,8036.625,3488.875,16447.5,12699.25,15808.5,232,0.7718,3
0.5734328999723258,0.021299959910500453,0.23403418211168364,0.5508604494756775,0.4266853264680034,95.0,24320.0,15251.75,6737.0,2331.25,8802.125,3810.75,15791.875,11868.375,15251.75,233,0.806,3
0.5569283079552023,0.016611666620194324,0.22233301560933652,0.5524987430164688,0.4173425457979504,95.0,24320.0,16247.0,5946.25,2126.75,6998.625,2776.5,16521.0,13566.125,16247.0,234,0.7906,3
0.5642959132006294,0.02015017769590486,0.2268538431705613,0.5506512795231844,0.41966253009281657,95.0,24320.0,15573.625,6450.625,2295.75,8122.625,3260.125,16012.125,12490.375,15573.625,235,0.7777,3
0.5679798613645528,0.018124459873070008,0.23610974584559077,0.5450553652879438,0.41217972569559747,95.0,24320.0,15758.5,6341.875,2219.625,7772.5,3155.875,16085.875,12661.625,15758.5,236,0.8167,3
0.5621525120186178,0.017418888020696802,0.22395961513056567,0.5575980201363563,0.41974997873369013,95.0,24320.0,15755.5,6318.375,2246.125,7831.875,3202.75,16303.625,12860.875,15755.5,237,0.8143,3
0.5799334608410535,0.021235948096574774,0.24140239426572074,0.5504991531764206,0.42045542993827867,95.0,24320.0,15761.5,6282.5,2276.0,8045.75,3176.25,15823.0,12669.75,15761.5,238,0.7518,3
0.5742167148935168,0.02980763147627984,0.23020078368288907,0.5434353394727959,0.42490628875399894,95.0,24320.0,14954.75,6872.75,2492.5,9110.25,3702.375,15523.0,11628.125,14954.75,239,0.8192,3
0.5610445777052327,0.018870659557165038,0.22922379063736453,0.5408863148799068,0.42506971269061694,95.0,24320.0,15305.5,6687.75,2326.75,7614.125,2977.5,15965.5,12704.75,15305.5,240,0.8089,3
0.5617031118587444,0.01676678475249853,0.22545132682119548,0.555118569104295,0.4192571646288822,95.0,24320.0,15631.375,6426.875,2261.75,8161.875,3393.75,16103.375,12535.625,15631.375,241,0.7987,3
0.5542274011593116,0.01668788004868762,0.22210237856366133,0.5495805865839908,0.40646849666771134,95.0,24320.0,15931.375,6173.25,2215.375,7202.5,2795.25,16350.125,13417.25,15931.375,242,0.7876,3
0.568139877484033,0.019069885972758608,0.23691220450166026,0.5419954172482616,0.411600779977284,95.0,24320.0,16057.375,6018.0,2244.625,8010.625,3212.25,15963.375,12804.625,16057.375,243,0.7841,3
0.5799507882642119,0.024579225791354763,0.2393113282950301,0.5480526132803215,0.4203392837784792,95.0,24320.0,15935.5,6111.125,2273.375,7411.0,2797.0,15969.0,13168.875,15935.5,244,0.8064,3
0.5560455292855437,0.016161038345001686,0.2291827717992036,0.5399667111274443,0.4071836377052884,95.0,24320.0,16116.0,6064.0,2140.0,7888.125,3485.625,16373.0,12680.25,16116.0,245,0.8231,3
0.5670532861430394,0.01723963323272887,0.23548978162243175,0.5456655212530964,0.4149111031309554,95.0,24320.0,15437.5,6503.375,2379.125,7957.375,3129.625,15900.0,12633.0,15437.5,246,0.8118,3
0.5693125107570698,0.01868167567023958,0.23379250810922764,0.5499456062520804,0.41865522618356504,95.0,24320.0,16151.25,5958.125,2210.625,7823.375,3204.75,16149.375,13071.875,16151.25,247,0.8054,3
0.5635391175354781,0.018748076123914582,0.2344614365579266,0.5373462408781052,0.41656484737208016,95.0,24320.0,16245.375,5940.875,2133.75,7362.0,2958.0,16288.75,13377.125,16245.375,248,0.8025,3
0.5719140359445622,0.018574997770146612,0.23473837049187798,0.5546769853093122,0.4126217611526188,95.0,24320.0,15834.875,6146.625,2338.5,8365.375,3442.0,15996.75,12560.625,15834.875,249,0.8119,3
0.5680178250529265,0.01820910084811897,0.23148415539609757,0.5537432112191852,0.4145296385413722,95.0,24320.0,16156.875,5960.625,2202.5,7402.25,2931.75,16280.625,13283.125,16156.875,250,0.81,3
0.5804813036793157,0.019635116982451444,0.24332886892125796,0.5514803986408208,0.4177711907578142,95.0,24320.0,15527.0,6404.75,2388.25,8126.875,3141.375,15683.0,12525.25,15527.0,251,0.8217,3
0.5619869251392389,0.017538229518686423,0.2284482990930739,0.5517218983094944,0.40139446752636054,95.0,24320.0,15698.375,6286.5,2335.125,8385.5,3528.25,16009.75,12372.0,15698.375,252,0.8069,3
0.5425724772638396,0.016277121389468543,0.2225665606068153,0.5277637155236383,0.3984693811128014,95.0,24320.0,16731.0,5575.125,2013.875,6267.875,2286.625,16736.0,14410.125,16731.0,253,0.7883,3
0.5709691408433413,0.020048270709996454,0.2346505260879272,0.5502516794361566,0.41144505151008304,95.0,24320.0,15174.25,6668.0,2477.75,9089.5,3868.375,15698.25,11663.375,15174.25,254,0.7938,3
0.5799673485520638,0.020125202036395323,0.2405478774030742,0.5554479885258172,0.4157027450047041,95.0,24320.0,15696.125,6271.625,2352.25,8282.25,3436.25,15877.25,12500.75,15696.125,255,0.8128,3
0.5535274227590937,0.018208024008383387,0.22815829097832502,0.532628128363898,0.4084704396756072,95.0,24320.0,15600.25,6468.5,2251.25,8259.875,3552.125,16174.0,12423.125,15600.25,256,0.8189,3
0.545074881377973,0.016177491325039515,0.21419661412701793,0.5489885885856653,0.4020648078698862,95.0,24320.0,16288.125,6004.75,2027.125,6776.5,2761.875,16957.5,13846.375,16288.125,257,0.8122,3
0.5729076778026003,0.018440996317382854,0.24162471294403076,0.5438042990863323,0.40939818883412754,95.0,24320.0,16299.5,5842.875,2177.625,7299.0,2734.75,16227.25,13604.375,16299.5,258,0.78,3
0.5691375129316982,0.02046483161148468,0.2294757395492572,0.5564641687038697,0.4096485743005025,95.0,24320.0,15753.75,6292.375,2273.875,8675.25,3793.125,16104.625,12351.0,15753.75,259,0.7846,3
0.5717705829755255,0.01902489041722698,0.23616161879740266,0.5507710774870295,0.4119853503609959,95.0,24320.0,15682.375,6277.375,2360.25,7799.5,2973.875,15966.5,13007.375,15682.375,260,0.7987,3
0.5673458329156825,0.019381651087927533,0.23259616809848108,0.5493160702680286,0.4070997895378815,95.0,24320.0,16294.875,5850.5,2174.625,6777.125,2463.5,16402.75,13822.375,16294.875,261,0.8251,3
0.5485682956482235,0.01859636715840009,0.21939136918242041,0.5406635222858504,0.4024879829271844,95.0,24320.0,16123.875,5991.0,2205.125,7183.875,2782.25,16528.75,13529.375,16123.875,262,0.8073,3
0.5655274525284768,0.018975087388657573,0.22794052804575154,0.5553653045312354,0.40929186010831275,95.0,24320.0,15716.5,6274.5,2329.0,7502.0,2869.25,16245.75,13144.625,15716.5,263,0.7937,3
0.5653480281171046,0.018432832016045914,0.22585206336684915,0.5602958958792059,0.4091518560130345,95.0,24320.0,15340.875,6608.5,2370.625,7857.5,3175.375,16181.75,12685.375,15340.875,264,0.8185,3
0.5750918278568669,0.020705608375474662,0.2365881487727165,0.5528036446555664,0.4139624821512322,95.0,24320.0,16162.375,5932.5,2225.125,8130.0,3409.0,16146.875,12820.375,16162.375,265,0.7608,3
0.5633372387211575,0.025190319515470613,0.22891216484927818,0.5370069904939124,0.4073125888642512,95.0,24320.0,15593.125,6416.25,2310.625,7582.125,2983.25,16178.375,12962.625,15593.125,266,0.8072,3
0.5569289184322482,0.01715845114897667,0.22418911365890193,0.551366075677307,0.3989831582888177,95.0,24320.0,16010.625,6068.875,2240.5,7505.75,3089.5,16492.5,13243.0,16010.625,267,0.81,3
0.5578660604200865,0.016929827152604337,0.23075692575228846,0.5405791668907592,0.39889722905660924,95.0,24320.0,16407.875,5834.5,2077.625,7031.25,2823.375,16614.75,13710.875,16407.875,268,0.8119,3
0.5654721238503331,0.01891200909954741,0.23017706409292787,0.5519099905302649,0.4042805364257411,95.0,24320.0,16214.0,5895.125,2210.875,7799.75,3252.125,16338.75,13050.625,16214.0,269,0.8283,3
0.56941584572196,0.018553920250882296,0.2325905724085475,0.5553577134483739,0.4059249814403685,95.0,24320.0,16568.375,5566.25,2185.375,7236.625,2804.0,16496.125,13802.0,16568.375,270,0.7773,3
0.5707778720087127,0.022472923526871264,0.2327162344106718,0.5497203733183835,0.40728527268296794,95.0,24320.0,15324.125,6546.5,2449.375,8499.0,3522.5,15812.25,12110.25,15324.125,271,0.8212,3
