round,acc
463,0.8588
464,0.861
465,0.8623
466,0.8564
467,0.8577
468,0.8597
469,0.8533
470,0.8531
471,0.8617
472,0.8594
473,0.8593
474,0.8612
475,0.8624
476,0.8594
477,0.857
478,0.8644
479,0.8607
480,0.8635
481,0.8626
482,0.8626
483,0.8633
484,0.8652
485,0.8622
486,0.8587
487,0.8633
488,0.8623
489,0.8642
490,0.8642
491,0.8653
492,0.8647
493,0.8634
494,0.8653
495,0.8636
496,0.8638
497,0.8638
498,0.8624
499,0.864
500,0.865
